data,VPI_925,VPI_850,VPI_700,VPI_600,VPI_500,VPI_400,VPI_300,VPI_baixo,VPI_alto,VPI_dipolo,SLW_kg_m2,IVT_kg_m_s,TCLW_kg_m2,dominio
2024-05-21,-0.54935473,-0.45242772,-0.28271207,-0.23163912,-0.17423259,-0.26591086,-0.3020826,-0.3675699,-0.28399673,-0.08357316,0.020464390686252356,206.71027,0.081311226,rs
2024-05-22,-0.42042118,-0.32072455,-0.25310934,-0.3810916,-0.2409687,-0.26470235,-0.3098735,-0.2869169,-0.28728795,0.0003710054,0.039662487863411464,494.0548,0.13194662,rs
2024-05-23,-0.5207594,-0.4536556,-0.46284038,-0.4699936,-0.27930546,-0.23508914,-0.34745857,-0.458248,-0.29127386,-0.16697414,0.07724532017357535,417.40457,0.28933525,rs
2024-05-24,-0.32182547,-0.5218064,-0.5321173,-0.3911717,-0.3584726,-0.5510285,-1.4045974,-0.52696186,-0.9778129,0.45085105,0.10320667370615107,176.89165,0.42224866,rs
2024-05-25,-0.14123437,-0.6063007,-0.4193642,-0.28491065,-0.34904984,-0.32292938,-0.397103,-0.51283246,-0.3600162,-0.15281627,0.03828097184104672,123.1462,0.105344415,rs
2024-05-26,-0.11773576,-0.9241457,-0.33371118,-0.25432655,-0.2693209,-0.43449807,-0.5890354,-0.6289284,-0.51176673,-0.11716169,0.06582719606821463,30.034096,0.10342545,rs
2024-05-27,-0.31107062,-0.43186212,-0.5923116,-0.39293146,-0.23681794,-0.3714507,-0.8120763,-0.51208687,-0.5917635,0.079676636,0.14746344775350465,121.92073,0.4529492,rs
2024-05-28,-0.36287972,-0.6288518,-0.64098823,-0.71078986,-0.69926333,-0.6402155,-1.0719557,-0.63492,-0.85608566,0.22116564,0.09648213404111537,103.61446,0.2957605,rs
2024-05-29,-0.16761328,-0.3518993,-0.35553464,-0.40954247,-0.35699308,-0.3178114,-0.3655579,-0.35371697,-0.34168467,-0.012032315,0.001704752239003166,88.06137,0.08044698,rs
2024-05-30,-0.26710972,-0.4269093,-0.34576422,-0.15090701,-0.24494115,-0.2838514,-0.2925605,-0.38633674,-0.28820595,-0.09813081,8.610002835257139e-06,41.960224,0.027370429,rs
