traj,pulso,nivel,t,lat,lon,AOD
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-05-01 18:00:00,-7.735815368471417,-58.882619583165834,0.033666268865938355
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-05-01 12:00:00,-7.180723254921049,-57.37683904745631,0.03215571091460623
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-05-01 06:00:00,-6.778995792847996,-55.81939178193266,0.06918505834826966
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-05-01 00:00:00,-6.686702063311235,-54.185142709916285,0.06731481868616446
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-30 18:00:00,-6.564801848168974,-52.46691129122109,0.0712706480318102
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-30 12:00:00,-6.626615149790369,-50.59238575969935,0.07493438179846047
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-30 06:00:00,-6.528228665206916,-48.54596849347787,0.02663499039741246
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-30 00:00:00,-6.6853395182371145,-46.83318503845608,0.02261980232743138
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-29 18:00:00,-7.1072541616552085,-45.430847360764936,0.020169898921088857
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-29 12:00:00,-7.396974311427228,-43.911103081168754,0.015922698471309803
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-29 06:00:00,-7.6948357842316515,-42.04897359434598,0.03699288083287438
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-29 00:00:00,-8.691966754986444,-40.32532187106756,0.03886825760347066
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-28 18:00:00,-9.753671283873182,-39.313888331738724,0.039511503563128714
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-28 12:00:00,-10.826908761701423,-38.323884104942344,0.03326806709482616
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-28 06:00:00,-11.559292428821271,-37.44036027498216,0.018325474922580333
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-28 00:00:00,-12.159285637550319,-36.6685877563478,0.014843690951785185
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-27 18:00:00,-12.79724785639329,-35.653843906795956,0.015347617030748951
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_850,1o_pulso_02-06mai,850,2024-04-27 12:00:00,-13.471223942471314,-34.54261653063451,0.015426136433248135
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-05 12:00:00,-30.5,-53.5,0.11581640442212422
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-05 06:00:00,-28.06496260519269,-56.229924235087026,0.10941068069213028
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-05 00:00:00,-24.972073890347893,-58.638063501394996,0.10909290545466735
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-04 18:00:00,-22.026599887105977,-60.91612345996858,0.09274522605259944
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-04 12:00:00,-19.563877500562754,-62.98883988423691,0.06822951612532335
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-04 06:00:00,-17.234751748664664,-65.0446440760399,0.0656984108313203
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-04 00:00:00,-16.022910329094017,-66.73737944701945,0.08475087069596224
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-03 18:00:00,-15.153053993414021,-67.70158331067314,0.12896816608407247
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-03 12:00:00,-14.364475220651906,-68.32958492922141,0.10883132496055749
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-03 06:00:00,-13.333007530140872,-69.50779800389554,0.06627192570957606
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-03 00:00:00,-12.718983967115866,-70.4795949334616,0.08647554627679191
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-02 18:00:00,-12.129240100892197,-71.36220459257628,0.09861776779023863
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-02 12:00:00,-11.781327771465776,-72.18310192717794,0.11981805843299423
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-02 06:00:00,-11.526222075988846,-72.63903301362684,0.09702687144887227
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-02 00:00:00,-11.322426218084154,-72.83747018439307,0.08400721946670736
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-01 18:00:00,-11.226925806332096,-72.74883255866685,0.09829651918788505
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-01 12:00:00,-11.0881917878624,-72.87790303464273,0.10786773020387017
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-01 06:00:00,-10.873655765446635,-72.88379427233913,0.03448064814096124
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-05-01 00:00:00,-10.88969443653715,-72.985854956741,0.0270829955907935
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-30 18:00:00,-10.926413469258897,-73.24707418371543,0.03570822292159526
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-30 12:00:00,-10.776577805613625,-73.37814238118716,0.038916958379703374
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-30 06:00:00,-10.592830464595592,-73.4260281542472,0.04638168129322449
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-30 00:00:00,-10.516030540363454,-73.36360469988963,0.04245924065205667
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-29 18:00:00,-10.536604863522657,-73.40870423649494,0.054684580105795744
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-29 12:00:00,-10.370096905078924,-73.42278156778784,0.08391824064320427
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-29 06:00:00,-10.227706245408658,-73.14063722809254,0.10025206581012439
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-29 00:00:00,-10.296082167743052,-72.82523311746235,0.09985013931835132
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-28 18:00:00,-10.528826109149241,-72.70258698333652,0.10399296649095985
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-28 12:00:00,-10.668700122405616,-72.81927520332435,0.11000053589872347
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-28 06:00:00,-10.636558483940691,-72.6707228880002,0.09708294638759712
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-28 00:00:00,-10.511960277550509,-72.21243851552622,0.08544653124051663
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-27 18:00:00,-10.525641317812246,-71.76684409876637,0.10434411208895343
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-27 12:00:00,-10.494029018877708,-71.37586726053937,0.11284515251136094
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-27 06:00:00,-10.400044615918306,-70.994803170561,0.06831665156023287
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-27 00:00:00,-10.331992416489857,-70.38259788609223,0.061838436551364034
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-26 18:00:00,-10.12423075026881,-69.52736520998334,0.06668358680358037
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-26 12:00:00,-10.096819859665892,-68.73405038010942,0.06308245041305635
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-26 06:00:00,-10.100382045750958,-68.49888117708376,0.06885240385994668
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-26 00:00:00,-9.826837328448542,-68.35082600055932,0.0684205444088421
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-25 18:00:00,-9.428063470904045,-67.8934963234412,0.08215086421587581
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-25 12:00:00,-9.20341993954678,-67.1736206766113,0.0654250276375755
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-25 06:00:00,-9.175961332149333,-66.67117489484232,0.06221133760813264
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-25 00:00:00,-9.223269626373138,-66.36925277990981,0.0764308543640468
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-24 18:00:00,-9.109616853415345,-65.99657049353674,0.10218097152308485
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-24 12:00:00,-8.706750073653275,-65.30428892338416,0.13091916518653965
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-24 06:00:00,-8.301087739369798,-64.58031470279545,0.1014835176437592
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-24 00:00:00,-8.073422125715574,-63.932090483568764,0.06786669568339962
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-23 18:00:00,-7.83176558636058,-63.1490552841777,0.06754909448699573
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-23 12:00:00,-7.519298968868399,-62.32806369376505,0.05897654864471108
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-23 06:00:00,-7.09760454773286,-61.52984607244134,0.06571659030120194
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-23 00:00:00,-6.793127860592138,-60.77172379277195,0.05548505363869048
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-22 18:00:00,-6.424359756908668,-60.18483109734048,0.05973924823774657
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-22 12:00:00,-6.164375487819278,-59.59311206861216,0.06002614323665912
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-22 06:00:00,-6.114613737829848,-58.84611347573241,0.07861562015893722
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-22 00:00:00,-6.153944086071166,-57.87034136306744,0.05633426791236812
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-21 18:00:00,-6.091869897424571,-56.45965678389207,0.0690947967947818
1o_pulso_02-06mai_2024-05-05_-30.5_-53.5_700,1o_pulso_02-06mai,700,2024-04-21 12:00:00,-6.421584542737732,-54.84619236873627,0.10969003183900362
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-05 12:00:00,-28.5,-51.0,0.08143345266580582
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-05 06:00:00,-26.032170176007284,-52.140580247302715,0.03574427605435358
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-05 00:00:00,-24.194422592477746,-51.86024613814474,0.039660451503570254
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-04 18:00:00,-22.978126302986816,-51.81063527659456,0.042443929782360675
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-04 12:00:00,-21.658564254215936,-51.91091368731953,0.040013717377842976
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-04 06:00:00,-20.420011574573053,-51.777313315631055,0.0261112867549828
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-04 00:00:00,-19.239115257368677,-51.57423896396125,0.02171303198751883
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-03 18:00:00,-18.567679695601402,-51.082497347349914,0.02381807663089752
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-03 12:00:00,-18.063962012133207,-50.70542513622567,0.022893668787843692
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-03 06:00:00,-17.595192264479167,-50.14841497643956,0.025582741998052577
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-03 00:00:00,-17.346393288113873,-49.55638910804024,0.0290955320327999
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-02 18:00:00,-17.031619948451464,-49.43761656421889,0.028098514700296597
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-02 12:00:00,-16.118108482414996,-48.992221072430304,0.020882788213969432
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-02 06:00:00,-15.551434610886776,-47.28456602076376,0.020318158156220914
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-02 00:00:00,-15.702404195173422,-46.068839959586505,0.018249324085920473
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-01 18:00:00,-15.929325555867784,-45.4155386066096,0.017473893553990944
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-01 12:00:00,-15.913594754008333,-44.61389097547625,0.01660302583899428
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-01 06:00:00,-16.145741664367932,-43.098068844474014,0.022472711704626867
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-05-01 00:00:00,-16.559101245673844,-42.18292364795646,0.024570900600864132
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-30 18:00:00,-16.62818576828151,-41.40519851620431,0.024022817781805914
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-30 12:00:00,-16.85617097653508,-40.724837216075066,0.022048338228197413
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-30 06:00:00,-17.490059936517053,-39.83393734091797,0.019206494570963732
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-30 00:00:00,-18.304842773153695,-39.41119032394371,0.01666407293693404
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-29 18:00:00,-19.06192288062971,-39.29964988831242,0.010000486351565386
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-29 12:00:00,-19.596409875222307,-39.211264856538115,0.006536479897961792
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-29 06:00:00,-20.222315176055954,-39.218966647248756,0.0266180521120501
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-29 00:00:00,-21.213037090945587,-39.648065733965666,0.021869107432016865
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-28 18:00:00,-22.01171629803031,-40.3233246728047,0.027572421502776997
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-28 12:00:00,-22.03696977697,-41.2883811524714,0.026269768482713993
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-28 06:00:00,-22.235218772615244,-41.756791383890544,0.04004212002622484
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-28 00:00:00,-22.515453099536117,-42.33189089821012,0.045218846489583076
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-27 18:00:00,-22.592070483292797,-42.966218278141426,0.058323449856628504
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-27 12:00:00,-21.712139860882417,-43.34852835350747,0.06283933044130231
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-27 06:00:00,-20.688821036205194,-43.00714123102293,0.06383382293914805
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-27 00:00:00,-20.10501391675827,-42.26010545111608,0.057272557453690816
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-26 18:00:00,-20.460819477220443,-41.383232856907405,0.06298156378983832
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-26 12:00:00,-20.963473235314478,-40.7844933052208,0.07988534403221839
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-26 06:00:00,-21.547531460104853,-40.27186853376189,0.07962068862123645
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-26 00:00:00,-22.401747330668062,-40.01685753305589,0.0835047347256886
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-25 18:00:00,-23.19801742591633,-40.28865359571765,0.09373700854596023
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-25 12:00:00,-24.151884031421385,-40.88014928901656,0.10614062190900099
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-25 06:00:00,-25.117538709965697,-41.97074341917285,0.07138572124177443
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-25 00:00:00,-26.262089630878542,-43.532864973434506,0.08253975766421229
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-24 18:00:00,-27.003355229507253,-45.22830398745598,0.08860159013760568
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-24 12:00:00,-27.39150346745194,-46.65914454879716,0.09070567697918006
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-24 06:00:00,-27.445605363521924,-47.47908481963967,0.07310751557925291
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-24 00:00:00,-27.964930757870693,-48.25365320716043,0.11223619600864411
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-23 18:00:00,-28.454855985734685,-49.96360967211749,0.0532157883681261
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-23 12:00:00,-27.952616108531284,-52.142465776311695,0.06203450222507069
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-23 06:00:00,-26.986114918921047,-54.18193823884073,0.07920797834854183
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-23 00:00:00,-25.338465901834972,-55.45710309256004,0.09557401967405102
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-22 18:00:00,-23.4067050752357,-56.193135011512034,0.06488249722756796
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-22 12:00:00,-21.14692522614412,-56.58865377354598,0.05590110964091065
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-22 06:00:00,-19.151851372559527,-56.3531046661125,0.034261191244357114
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-22 00:00:00,-17.90729589134315,-55.8202546308867,0.03474489770895854
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-21 18:00:00,-16.916422316239302,-55.23186886705789,0.0422650823597697
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_850,1o_pulso_02-06mai,850,2024-04-21 12:00:00,-15.814892314652885,-54.296525183724114,0.04990000707615144
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-05 12:00:00,-28.5,-51.0,0.08143345266580582
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-05 06:00:00,-26.673536572437534,-52.537234084085114,0.04439817389713743
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-05 00:00:00,-24.94845746237402,-53.245523988729566,0.0458369615514615
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-04 18:00:00,-23.55046992611386,-53.82035514933887,0.04155156697088
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-04 12:00:00,-22.247433925086607,-54.29925943778712,0.044800196225348705
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-04 06:00:00,-21.20781829893573,-54.557657584510686,0.02594282241295424
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-04 00:00:00,-20.139292203073005,-55.105971369585866,0.02693112792504737
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-03 18:00:00,-19.06219014032944,-55.61763798018748,0.03323811755979627
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-03 12:00:00,-18.408473889544194,-55.632116277213555,0.03443702317093602
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-03 06:00:00,-18.3784215576677,-55.9904504649386,0.04185505649977489
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-03 00:00:00,-18.20031352035915,-56.98754679853198,0.04585632877159406
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-02 18:00:00,-17.585219760102586,-58.11530287466874,0.055508679906173156
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-02 12:00:00,-16.2949519238693,-59.23691804438217,0.04757563823843231
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-02 06:00:00,-15.155911346404773,-59.85975641548431,0.03327070985474475
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-02 00:00:00,-14.327447971811358,-59.99083711111005,0.032708745602482714
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-01 18:00:00,-13.60043440792157,-59.60267446882423,0.02705432853729281
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-01 12:00:00,-13.070414565258833,-59.05202579868178,0.02226466314506918
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-01 06:00:00,-12.532920339542354,-58.193215779559004,0.03423574904472586
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-05-01 00:00:00,-12.09889887896591,-57.19492426981746,0.027062000595231655
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-30 18:00:00,-11.673482497294241,-56.0574997699802,0.018977678403558153
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-30 12:00:00,-11.023121232188496,-54.5416948657588,0.01695493282348725
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-30 06:00:00,-10.42774210045177,-52.820450736882066,0.026869698398541683
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-30 00:00:00,-10.134307152139117,-50.891413818071236,0.02715662430043476
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-29 18:00:00,-10.101116659602532,-48.9673407201688,0.024221422936722595
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-29 12:00:00,-10.397922717888573,-46.9108394459046,0.021328136264622575
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-29 06:00:00,-10.492939578464512,-45.15646352399142,0.03124063994797969
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-29 00:00:00,-10.848803693852707,-43.293367465170434,0.02906418452974278
1o_pulso_02-06mai_2024-05-05_-28.5_-51.0_700,1o_pulso_02-06mai,700,2024-04-28 18:00:00,-11.493690070239222,-42.237687639623324,0.029537271855378754
