quando,n_pixels,Tb_min,Tb_p01,frac_lt40,frac_lt50,frac_lt60,n_frio,BTD_WVIR_med_frio,frac_overshoot,BTD_split_med_frio,BTD_37_10_med_frio,sza,is_dia,onda
2024-05-08 04:00:00,145133,-74.02017211914062,-67.466796875,0.2137901097613913,0.1740610336725624,0.09144715536783501,21532,0.063568115234375,0.9472413152517184,0.46868896484375,,165.59648777091664,0,O2_surto_06-08mai
2024-05-08 06:00:00,145133,-77.58447265625,-70.02571105957031,0.28761894262504045,0.24544383427614672,0.15505777459295955,30186,0.0712890625,0.9579937719472603,0.44281005859375,,143.98452739953987,0,O2_surto_06-08mai
2024-05-08 08:00:00,145133,-74.6961669921875,-70.14862060546875,0.3638662468218806,0.28916924476170136,0.17601785948061432,34950,0.05596160888671875,0.950071530758226,0.4562835693359375,,118.14440799869888,0,O2_surto_06-08mai
2024-05-08 10:00:00,145133,-75.06488037109375,-70.27151489257812,0.330937829439204,0.26009246690966215,0.15921258431921065,31788,0.18267822265625,0.9488800805335347,0.4806365966796875,,92.72375328541915,0,O2_surto_06-08mai
2024-05-08 12:00:00,145133,-73.22128295898438,-67.38320922851562,0.26765105110484866,0.22116265770017846,0.104200974278765,26281,-0.1284637451171875,0.9627487538525932,0.502655029296875,,69.51347217526634,1,O2_surto_06-08mai
2024-05-08 14:00:00,145133,-71.99221801757812,-65.72396850585938,0.27386604011492904,0.21199175928286468,0.06851646420869134,21444,-0.62384033203125,0.9651650811415781,0.519195556640625,,52.099388494699134,1,O2_surto_06-08mai
2024-05-08 16:00:00,145133,-69.53408813476562,-64.18765258789062,0.23167026107087982,0.15704905155960394,0.04580626046453942,14923,-0.6162261962890625,0.9508141794545333,0.4989013671875,,47.57498168853165,1,O2_surto_06-08mai
2024-05-08 18:00:00,145133,-68.0592041015625,-64.06472778320312,0.19373953546057754,0.14424700102664453,0.045944065098909276,14881,-0.8197479248046875,0.9379073986963242,0.528472900390625,,59.011553763636556,1,O2_surto_06-08mai
2024-05-08 20:00:00,145133,-66.95303344726562,-62.15968322753906,0.16573074352490474,0.11142882735146382,0.02507355322359491,9692,-0.946533203125,0.9444903012794057,0.54541015625,,79.76227228761819,1,O2_surto_06-08mai
2024-05-08 22:00:00,145133,-66.27705383300781,-61.54515075683594,0.14528742601613692,0.10499335092639166,0.019733623641763072,9072,-1.1154632568359375,0.9508377425044092,0.56976318359375,,104.26670050195119,0,O2_surto_06-08mai
2024-05-10 00:00:00,145133,-53.863494873046875,-19.75689697265625,0.0029765801023888434,0.0002618288053027223,0.0,0,,,,,130.31313494044986,0,O3_cheia_10-13mai
2024-05-10 02:00:00,145133,-32.723541259765625,-17.60601806640625,0.0,0.0,0.0,0,,,,,155.5774635207938,0,O3_cheia_10-13mai
2024-05-10 04:00:00,145133,-45.01422119140625,-18.8350830078125,5.512185374794154e-05,0.0,0.0,0,,,,,166.07565035477427,0,O3_cheia_10-13mai
2024-05-10 06:00:00,145133,-53.433319091796875,-29.28216552734375,0.0012264612458916992,7.579254890341962e-05,0.0,0,,,,,144.23045612731693,0,O3_cheia_10-13mai
2024-05-10 08:00:00,145133,-54.600921630859375,-45.628753662109375,0.04373919094899161,0.0017156676979046806,0.0,0,,,,,118.37278561475475,0,O3_cheia_10-13mai
2024-05-10 10:00:00,145133,-65.96978759765625,-56.690338134765625,0.14864985909476136,0.0595936141332433,0.0031832870539436242,2529,-1.849090576171875,0.5911427441676552,0.6946868896484375,,92.99698374359794,0,O3_cheia_10-13mai
2024-05-10 12:00:00,145133,-70.64024353027344,-61.91387939453125,0.31999614147023764,0.1736200588425789,0.02172490060840746,11858,-1.438079833984375,0.7941474110305279,0.6033706665039062,,69.8761313348383,1,O3_cheia_10-13mai
2024-05-10 14:00:00,145133,-70.76315307617188,-61.8524169921875,0.4421944009977056,0.20409555373347205,0.0225379479511896,14044,-1.372833251953125,0.7945741953859299,0.613677978515625,,52.585447824279505,1,O3_cheia_10-13mai
2024-05-10 16:00:00,145133,-69.226806640625,-61.05352783203125,0.4102857379093659,0.14802284800837853,0.017280701149979674,9035,-1.4765167236328125,0.7605976757055893,0.6880340576171875,,48.107803742438065,1,O3_cheia_10-13mai
2024-05-10 18:00:00,145133,-73.09837341308594,-59.824462890625,0.27661524257060766,0.1039046943148698,0.009439617454334989,6660,-1.7838287353515625,0.6558558558558558,0.698455810546875,,59.43986925262977,1,O3_cheia_10-13mai
2024-05-10 20:00:00,145133,-65.41671752929688,-58.411041259765625,0.20960084887654773,0.08325466985454721,0.0053950514355797785,4811,-1.7991180419921875,0.636250259821243,0.698455810546875,,80.07813539884692,0,O3_cheia_10-13mai
2024-05-10 22:00:00,145133,-66.52287292480469,-55.15399169921875,0.19831464932165668,0.061901841758938356,0.0010266445260554112,1528,-2.2139511108398438,0.4155759162303665,0.8254241943359375,,104.51369990034193,0,O3_cheia_10-13mai
2024-05-11 00:00:00,145133,-64.86363220214844,-52.572967529296875,0.11401955447761708,0.023674836184740894,0.00039963343967257617,556,-2.5577163696289062,0.21223021582733814,1.1062469482421875,,130.42120170931526,0,O3_cheia_10-13mai
2024-05-11 02:00:00,145133,-65.23236083984375,-49.684661865234375,0.054997829577008675,0.00926047142965418,0.00011024370749588308,416,-3.078125,0.026442307692307692,1.0619049072265625,,155.72346221966197,0,O3_cheia_10-13mai
2024-05-11 04:00:00,145133,-52.69586181640625,-42.740447998046875,0.017638993199341292,0.0006752427084122839,0.0,0,,,,,166.3067202250277,0,O3_cheia_10-13mai
2024-05-11 06:00:00,145133,-55.58416748046875,-37.08673095703125,0.005339929581831837,0.0004892064520129812,0.0,1,,,,,144.34783129656194,0,O3_cheia_10-13mai
2024-05-11 08:00:00,145133,-60.684814453125,-43.21238708496094,0.011802966933777984,0.00437529714124286,3.445115859246346e-05,206,-3.2759628295898438,0.0,1.1176986694335938,,118.4828460082374,0,O3_cheia_10-13mai
2024-05-11 10:00:00,145133,-57.489227294921875,-41.63427734375,0.013167232814039536,0.0010679859163663674,0.0,18,,,,,93.12955947478746,0,O3_cheia_10-13mai
2024-05-11 12:00:00,145133,-65.53961181640625,-56.81324768066406,0.04712918495449002,0.024763492796262738,0.00437529714124286,1963,-2.279266357421875,0.3622007131940907,0.9105987548828125,,70.05255979379422,1,O3_cheia_10-13mai
2024-05-11 14:00:00,145133,-63.81892395019531,-56.321624755859375,0.09177788649032267,0.03478877994666961,0.0006752427084122839,2260,-2.417510986328125,0.16150442477876106,0.8713531494140625,,52.82167741263752,1,O3_cheia_10-13mai
2024-05-11 16:00:00,145133,-71.377685546875,-60.50044250488281,0.12316978219977538,0.0662978095953367,0.012092356665954675,5046,-2.3330078125,0.33828775267538647,0.9681396484375,,48.36651219950086,1,O3_cheia_10-13mai
2024-05-11 18:00:00,145133,-68.18209838867188,-63.1429443359375,0.13434573804717054,0.08709252892174764,0.027285317605231063,8498,-1.9720611572265625,0.5095316545069428,0.9317626953125,,59.648202605413175,1,O3_cheia_10-13mai
2024-05-11 20:00:00,145133,-68.30502319335938,-59.88591003417969,0.1310728779808865,0.05539746301668125,0.009708336491356204,4418,-2.263946533203125,0.3499320959710276,0.877716064453125,,80.23168930738869,0,O3_cheia_10-13mai
2024-05-11 22:00:00,145133,-66.58432006835938,-60.50044250488281,0.11924924035195304,0.08055369902089807,0.01230595384922795,6958,-2.306182861328125,0.2969244035642426,0.9045257568359375,,104.63323795119393,0,O3_cheia_10-13mai
2024-05-12 00:00:00,145133,-72.48384094238281,-60.50044250488281,0.18139913045275713,0.0882707585456099,0.012781379837803945,7119,-2.152557373046875,0.4091866835229667,0.861480712890625,,130.52624902846276,0,O3_cheia_10-13mai
2024-05-12 02:00:00,145133,-70.27151489257812,-60.254638671875,0.2013325708143565,0.08805027113061813,0.012037234812206735,6736,-2.2254791259765625,0.38554038004750596,0.86553955078125,,155.86470877823388,0,O3_cheia_10-13mai
2024-05-12 04:00:00,145133,-67.93629455566406,-63.327301025390625,0.18239132382022008,0.0963805612782758,0.028897631827358355,8072,-1.5034332275390625,0.6662537165510406,0.754974365234375,,166.53203884842043,0,O3_cheia_10-13mai
2024-05-12 06:00:00,145133,-64.86363220214844,-61.237884521484375,0.20685853665258763,0.13198927879944602,0.023040934866639565,11256,-2.152557373046875,0.42821606254442074,0.8675689697265625,,144.46152278956163,0,O3_cheia_10-13mai
2024-05-12 08:00:00,145133,-72.238037109375,-63.63456726074219,0.17837431872833884,0.12972239256406193,0.04167212143344381,13960,-2.110321044921875,0.4459169054441261,0.92626953125,,118.5901485899651,0,O3_cheia_10-13mai
2024-05-12 10:00:00,145133,-72.72964477539062,-65.72396850585938,0.13282299683738363,0.10517938718279096,0.05875300586358719,12645,-1.895233154296875,0.55001977066034,1.0143585205078125,,93.2593905624043,0,O3_cheia_10-13mai
2024-05-12 12:00:00,145133,-64.80218505859375,-61.606597900390625,0.11091895020429537,0.0808086375944823,0.02039508588673837,8446,-2.4252243041992188,0.33045228510537533,1.164215087890625,,70.2256277125167,1,O3_cheia_10-13mai
2024-05-12 14:00:00,145133,-65.53961181640625,-56.628875732421875,0.08159412401039047,0.0593111146327851,0.0004409748299835323,3773,-2.847686767578125,0.03710575139146568,1.0511932373046875,,53.0532627573614,1,O3_cheia_10-13mai
2024-05-12 16:00:00,145133,-68.4893798828125,-58.22666931152344,0.08643795690849083,0.05493581749154224,0.0050229789227811735,4277,-2.5711669921875,0.1978021978021978,0.989593505859375,,48.61998033431477,1,O3_cheia_10-13mai
2024-05-12 18:00:00,145133,-68.42791748046875,-61.237884521484375,0.09143337490439804,0.06432720332384778,0.01606802036752496,5747,-2.14483642578125,0.4317034974769445,0.9864044189453125,,59.85254505240827,1,O3_cheia_10-13mai
2024-05-12 20:00:00,145133,-67.50613403320312,-60.684814453125,0.07309157806977049,0.04597851625750174,0.012905404008736814,4435,-2.3369293212890625,0.34746335963923336,0.99945068359375,,80.38224967693587,0,O3_cheia_10-13mai
2024-05-12 22:00:00,145133,-69.47262573242188,-59.148468017578125,0.06598774916800453,0.030764884623069873,0.008502545940619983,2291,-1.9835205078125,0.5141859450021824,0.922210693359375,,104.75010405440213,0,O3_cheia_10-13mai
2024-05-13 00:00:00,145133,-67.50613403320312,-58.411041259765625,0.056306973603522284,0.02525269924827572,0.008530106867493954,2125,-2.064239501953125,0.48705882352941177,0.978302001953125,,130.62829132880356,0,O3_cheia_10-13mai
2024-05-13 02:00:00,145133,-67.50613403320312,-52.142791748046875,0.0376206651829701,0.015399667890831168,0.0005787794643533862,400,-2.6307373046875,0.1425,0.9962615966796875,,156.00124160864854,0,O3_cheia_10-13mai
2024-05-13 04:00:00,145133,-70.14862060546875,-47.103607177734375,0.02228989960932386,0.006862670791618722,0.0009026203551225427,321,-2.5827178955078125,0.3582554517133956,1.163055419921875,,166.7515541201806,0,O3_cheia_10-13mai
2024-05-13 06:00:00,145133,-58.59539794921875,-37.8856201171875,0.006972914499114605,0.0002756092687397077,0.0,10,,,,,144.57156519774853,0,O3_cheia_10-13mai
2024-05-13 08:00:00,145133,-42.00299072265625,-25.53350830078125,3.445115859246346e-05,0.0,0.0,0,,,,,118.69469051945941,0,O3_cheia_10-13mai
2024-05-13 10:00:00,145133,-35.980560302734375,-21.170318603515625,0.0,0.0,0.0,0,,,,,93.38643957523183,0,O3_cheia_10-13mai
2024-05-13 12:00:00,145133,-43.846588134765625,-16.376953125,3.445115859246346e-05,0.0,0.0,0,,,,,70.39526703456555,1,O3_cheia_10-13mai
2024-05-13 14:00:00,145133,-47.595245361328125,-20.002716064453125,0.0004823162202944885,0.0,0.0,0,,,,,53.28012292600285,1,O3_cheia_10-13mai
2024-05-13 16:00:00,145133,-50.7293701171875,-31.064300537109375,0.0006890231718492693,1.3780463436985385e-05,0.0,0,,,,,48.868131209114026,1,O3_cheia_10-13mai
2024-05-13 18:00:00,145133,-57.243408203125,-42.84367370605469,0.011968332495021808,0.0049471863738777535,0.0,112,-2.25811767578125,0.17857142857142858,0.76177978515625,,60.05281772748087,1,O3_cheia_10-13mai
2024-05-13 20:00:00,145133,-59.08702087402344,-42.86334228515625,0.01673637284421875,0.0029283484803593945,0.0,60,-2.73822021484375,0.016666666666666666,0.7571563720703125,,80.52976169328491,0,O3_cheia_10-13mai
2024-05-13 22:00:00,145133,-59.824462890625,-40.77392578125,0.011251748396298568,0.0020119476617998663,0.0,70,-2.7094192504882812,0.0,0.7527923583984375,,104.86427630300287,0,O3_cheia_10-13mai
