data,aod550_total,aod550_org,aod550_bc,aod550_fumaca,dominio
2024-10-09,1.2058802,0.9796464,0.12285812,1.1025045,rs
2024-10-10,0.8298572,0.6733272,0.06685918,0.7401864,rs
2024-10-11,0.404266,0.32251433,0.03501263,0.35752696,rs
2024-10-12,0.08001513,0.052381538,0.007141118,0.05952266,rs
2024-10-13,0.07955922,0.045920126,0.006041743,0.05196187,rs
2024-10-14,0.17832097,0.103179276,0.014076928,0.11725621,rs
2024-10-15,0.473934,0.33950508,0.040621683,0.38012677,rs
2024-10-16,0.20669405,0.15023038,0.01698234,0.16721272,rs
2024-10-17,0.107530564,0.072370365,0.0112326015,0.083602965,rs
2024-10-18,0.4099771,0.3117212,0.04325428,0.3549755,rs
2024-10-19,0.15274975,0.10943589,0.01747152,0.12690741,rs
2024-10-20,0.04544893,0.02802882,0.0049605286,0.03298935,rs
2024-10-21,0.033370525,0.020082232,0.0035245984,0.023606831,rs
2024-10-22,0.05760514,0.03598479,0.005212842,0.04119763,rs
2024-10-23,0.12463778,0.08177443,0.010541342,0.09231577,rs
2024-10-24,0.2713123,0.21183479,0.023548495,0.23538327,rs
2024-10-25,0.07493986,0.04682251,0.005564281,0.05238679,rs
2024-10-26,0.0511254,0.020428235,0.0021227205,0.022550954,rs
2024-10-27,0.016532782,0.007353727,0.0010107053,0.0083644325,rs
2024-10-28,0.03439612,0.016073726,0.0021130345,0.018186761,rs
2024-10-29,0.048737332,0.02191794,0.0026745456,0.024592485,rs
2024-10-30,0.054596495,0.022324452,0.0024798766,0.02480433,rs
2024-10-31,0.06171942,0.023796514,0.0030031311,0.026799645,rs
