data,VPI_925,VPI_850,VPI_700,VPI_600,VPI_500,VPI_400,VPI_300,VPI_baixo,VPI_alto,VPI_dipolo,SLW_kg_m2,IVT_kg_m_s,TCLW_kg_m2,dominio
2024-09-20,-0.65198326,-0.4452251,-0.22130312,-0.3560146,-0.3541336,-0.31568304,-0.35130242,-0.3332641,-0.33349273,0.00022861362,0.05957159001154523,300.22925,0.09734528,rs
2024-09-21,-0.43251228,-0.42630097,-0.2383019,-0.22326261,-0.22553974,-0.25784388,-0.3784144,-0.33230144,-0.31812915,-0.0141722895,3.72722491157842e-05,61.740997,0.031169517,rs
2024-09-22,-0.5335858,-0.3789133,-0.18558322,-0.16365176,-0.13504857,-0.21667133,-0.19148442,-0.28224826,-0.20407787,-0.07817039,5.211317505550374e-06,214.02325,0.014939435,rs
2024-09-23,-0.6301664,-0.33629945,-0.17935874,-0.27075836,-0.16920772,-0.21524599,-0.29604357,-0.2578291,-0.2556448,-0.0021843202,0.01622331287520002,353.51752,0.06250925,rs
2024-09-24,-0.6621024,-0.37012815,-0.20263253,-0.30536854,-0.16360062,-0.17248578,-0.24005248,-0.28638035,-0.20626913,-0.08011121,0.025774723224408186,366.88666,0.117815785,rs
2024-09-25,-0.6930557,-0.38097847,-0.25430655,-0.3595041,-0.2038465,-0.12662007,-0.22111411,-0.3176425,-0.17386709,-0.1437754,0.03541764317611871,401.3565,0.14488702,rs
2024-09-26,-0.69322824,-0.42107204,-0.2807285,-0.45873842,-0.4336998,-0.26289254,-0.28055522,-0.35090026,-0.27172387,-0.07917638,0.07713762433219028,207.91367,0.24796546,rs
2024-09-27,-0.24060424,-0.4351861,-0.41816017,-0.48199758,-0.5837068,-0.9500004,-2.3626323,-0.4266731,-1.6563163,1.2296431,0.022619270474797438,106.43561,0.16519707,rs
2024-09-28,-0.17004731,-0.7930155,-0.24403116,-0.18679675,-0.20224153,-0.21590501,-0.82018596,-0.51852334,-0.5180455,-0.00047782063,2.2657902198045102e-07,32.75202,0.018428266,rs
2024-09-29,-0.26460746,-0.6936525,-0.16938505,-0.103656106,-0.18606889,-0.25539505,-0.3112459,-0.4315188,-0.28332046,-0.14819834,0.0,70.061775,0.0021014395,rs
2024-09-30,-0.4718342,-0.25088456,-0.1597123,-0.24494122,-0.20302565,-0.19386406,-0.25555724,-0.20529842,-0.22471064,0.019412221,0.007420972772659228,303.20026,0.012104514,rs
2024-10-01,-0.4510541,-0.24932598,-0.20655902,-0.29567498,-0.23495395,-0.26973554,-0.30140287,-0.2279425,-0.2855692,0.05762671,0.054312110302635136,505.71338,0.11456594,rs
2024-10-02,-0.5240209,-0.2656822,-0.26567042,-0.21060637,-0.21019675,-0.18006997,-0.18480252,-0.26567632,-0.18243624,-0.08324006,0.022343353870780742,277.85233,0.11582057,rs
2024-10-03,-0.12734853,-0.37126532,-0.347687,-0.24077547,-0.2891691,-0.35573936,-0.606118,-0.35947615,-0.4809287,0.12145253,0.0018510939648247898,90.28362,0.03808161,rs
2024-10-04,-0.25700364,-0.349905,-0.35851896,-0.32249317,-0.32917258,-0.23593721,-0.37146312,-0.354212,-0.30370015,-0.050511837,0.000433049155760137,30.57564,0.01738188,rs
2024-10-05,-0.38546732,-0.45161813,-0.1487154,-0.18333124,-0.16068295,-0.19044065,-0.18842532,-0.3001668,-0.189433,-0.11073378,1.1385595854517665e-05,47.756638,0.005487931,rs
2024-10-06,-0.45871013,-0.41869932,-0.23885909,-0.25730434,-0.1425468,-0.17244756,-0.114254124,-0.32877922,-0.14335084,-0.18542838,0.0059449803787230745,91.52967,0.01520687,rs
2024-10-07,-0.585672,-0.37544054,-0.27521577,-0.2793603,-0.29243356,-0.303383,-0.12803149,-0.32532817,-0.21570724,-0.10962091,0.025308961722349622,128.66078,0.07463695,rs
2024-10-08,-0.38973328,-0.41305017,-0.42390263,-0.57063776,-0.47446164,-0.27232823,-0.10662555,-0.4184764,-0.18947689,-0.22899953,0.044228904827649976,259.94827,0.12912269,rs
2024-10-09,-0.45646,-0.49960724,-0.51699364,-0.5213068,-0.4993233,-0.4225974,-0.070049636,-0.5083004,-0.24632353,-0.2619769,0.029804091261797536,76.407394,0.1339057,rs
2024-10-10,-0.43414637,-0.7083284,-0.5095809,-0.4771652,-0.42061865,-0.4179254,-0.5867365,-0.60895467,-0.5023309,-0.10662375,0.04199916899471811,186.77074,0.28180176,rs
2024-10-11,-0.41014275,-0.6302855,-0.45265633,-0.5450618,-0.4962944,-0.4327097,-0.8079438,-0.5414709,-0.62032676,0.07885584,0.052892323667339015,287.35226,0.28723747,rs
2024-10-12,-0.20951584,-0.32131967,-0.28978214,-0.28817987,-0.20151801,-0.3799476,-0.7200509,-0.3055509,-0.54999924,0.24444833,0.008249558094852862,128.28152,0.061354034,rs
2024-10-13,-0.40688372,-0.18335937,-0.3507407,-0.20574048,-0.15791635,-0.31145823,-0.22363973,-0.26705003,-0.26754898,0.00049895793,0.004971370321273076,65.927246,0.019592414,rs
2024-10-14,-0.46279216,-0.33472574,-0.2964629,-0.41186178,-0.18746069,-0.2596841,-0.121645205,-0.31559432,-0.19066463,-0.12492968,0.007700741220049589,115.106384,0.050179645,rs
2024-10-15,-0.44597483,-0.47677237,-0.26850325,-0.37715024,-0.34548765,-0.36913234,-0.30529112,-0.3726378,-0.33721173,-0.03542608,0.035171663325381186,258.30612,0.107389554,rs
2024-10-16,-0.27067798,-0.5145213,-0.37513462,-0.42824855,-0.34555,-0.20918503,-0.28487006,-0.44482797,-0.24702755,-0.19780043,0.0008760111437319187,131.83337,0.060989175,rs
2024-10-17,-0.35909805,-0.5619771,-0.28481302,-0.17182994,-0.19330117,-0.18274668,-0.25257924,-0.42339504,-0.21766296,-0.20573208,0.0006564560714328618,52.1917,0.016554464,rs
2024-10-18,-0.5272809,-0.4518221,-0.333308,-0.41944578,-0.45719182,-0.46377334,-0.33338952,-0.39256504,-0.39858142,0.006016381,0.015288079639597963,75.13791,0.042168085,rs
2024-10-19,-0.31721312,-0.38252205,-0.36719483,-0.32661662,-0.34352964,-0.30472034,-0.42291653,-0.37485844,-0.36381844,-0.011040002,0.004945313733745324,52.106354,0.027760595,rs
2024-10-20,-0.35080987,-0.415072,-0.29477456,-0.22270456,-0.115193084,-0.12034475,-0.2240314,-0.35492328,-0.17218807,-0.1827352,0.0,106.82636,0.0059636766,rs
2024-10-21,-0.3907867,-0.33801466,-0.36153024,-0.26964092,-0.14234014,-0.101320885,-0.025508171,-0.34977245,-0.06341453,-0.28635794,0.0,198.29353,0.016795851,rs
2024-10-22,-0.18785784,-0.23364481,-0.32590106,-0.5670223,-0.22686008,-0.06543049,-0.041657083,-0.27977294,-0.053543787,-0.22622916,0.00016404321191384655,79.42394,0.03021302,rs
2024-10-23,-0.4409495,-0.20786679,-0.24239755,-0.36842158,-0.41930577,-0.23270316,-0.16626146,-0.22513217,-0.19948232,-0.025649857,0.031370063849837676,191.25235,0.086626925,rs
2024-10-24,-0.4084889,-0.4781106,-0.37890556,-0.47612762,-0.4696542,-0.49620497,-0.6105659,-0.4285081,-0.5533855,0.12487737,0.04925176523166811,600.02704,0.15987511,rs
2024-10-25,-0.07864161,-0.65246564,-0.43622336,-0.38565052,-0.4399892,-0.6163145,-1.140555,-0.54434454,-0.8784348,0.33409023,0.0058368455404829035,291.68213,0.09701739,rs
2024-10-26,-0.14232874,-0.4197405,-0.4973257,-0.37690675,-0.3684034,-0.56298995,-1.2541373,-0.4585331,-0.9085636,0.45003054,0.018630686661364564,179.03899,0.06677842,rs
2024-10-27,-0.16169535,-0.3488174,-0.5599086,-0.37558818,-0.25031486,-0.25536776,-0.8999964,-0.45436302,-0.5776821,0.123319045,1.9202572112843228e-05,50.80708,0.0068056053,rs
2024-10-28,-0.26124507,-0.50099,-0.33962405,-0.2835408,-0.31805643,-0.37995178,-0.72930026,-0.42030704,-0.55462605,0.134319,0.004026422510103605,36.44554,0.010319869,rs
2024-10-29,-0.3150986,-0.42565846,-0.29411334,-0.35682648,-0.3954752,-0.35715342,-0.47248766,-0.3598859,-0.41482055,0.05493465,0.0006553231763229595,16.225807,0.013778352,rs
2024-10-30,-0.3264951,-0.40975863,-0.3698068,-0.4662184,-0.30192772,-0.24987437,-0.26172858,-0.38978273,-0.25580147,-0.13398124,0.0036045323711760054,85.92845,0.02526972,rs
2024-10-31,-0.44425526,-0.37909654,-0.4660858,-0.4564866,-0.31110784,-0.28170303,-0.29210907,-0.42259118,-0.28690603,-0.13568515,0.008601845990465842,163.87355,0.033714578,rs
