T_bin,refl39_med,re_proxy_med,celula,metade,quando,n,valido_re,onda
-30.0,0.09858009805943937,5.008119001838038,C104,frente,2024-05-08 1200UT,324,1,O2_surto_06-08mai
-25.0,0.10564761685456539,5.004504087135956,C104,frente,2024-05-08 1200UT,234,1,O2_surto_06-08mai
-20.0,0.11440309447816054,5.00217141121224,C104,frente,2024-05-08 1200UT,164,1,O2_surto_06-08mai
-15.0,0.11391847242032067,5.002260863060626,C104,frente,2024-05-08 1200UT,125,1,O2_surto_06-08mai
-70.0,0.025416373569591352,8.608045636662917,C104,traseira,2024-05-08 1200UT,1213,1,O2_surto_06-08mai
-65.0,0.026398030796300792,8.324640300354634,C104,traseira,2024-05-08 1200UT,9388,1,O2_surto_06-08mai
-60.0,0.0338246492921081,6.790467264567412,C104,traseira,2024-05-08 1200UT,10658,1,O2_surto_06-08mai
-55.0,0.031915074388190114,7.0993082693952845,C104,traseira,2024-05-08 1200UT,4298,1,O2_surto_06-08mai
-50.0,0.03533747130560086,6.578396100785961,C104,traseira,2024-05-08 1200UT,1548,1,O2_surto_06-08mai
-45.0,0.04376691504383031,5.781894903824391,C104,traseira,2024-05-08 1200UT,720,1,O2_surto_06-08mai
-40.0,0.05775075101907083,5.243820842342704,C104,traseira,2024-05-08 1200UT,440,1,O2_surto_06-08mai
-35.0,0.07190435452751535,5.074957978111895,C104,traseira,2024-05-08 1200UT,312,1,O2_surto_06-08mai
-30.0,0.0777994763241597,5.045880266485192,C104,traseira,2024-05-08 1200UT,254,1,O2_surto_06-08mai
-25.0,0.09226534390698986,5.013738113832671,C104,traseira,2024-05-08 1200UT,203,1,O2_surto_06-08mai
-20.0,0.09587349915518019,5.010170530762272,C104,traseira,2024-05-08 1200UT,177,1,O2_surto_06-08mai
-15.0,0.09559290372285834,5.0104350887232645,C104,traseira,2024-05-08 1200UT,160,1,O2_surto_06-08mai
-60.0,0.03818558774518235,6.244913869995061,C119,inteira,2024-05-08 1200UT,280,1,O2_surto_06-08mai
-55.0,0.04057325580366285,6.0202959665024665,C119,inteira,2024-05-08 1200UT,540,1,O2_surto_06-08mai
-50.0,0.039716003876630504,6.095850330379889,C119,inteira,2024-05-08 1200UT,196,1,O2_surto_06-08mai
-45.0,0.03784694280439532,6.28054463214233,C119,inteira,2024-05-08 1200UT,103,1,O2_surto_06-08mai
-40.0,0.037817260609434064,6.284153080563781,C119,inteira,2024-05-08 1200UT,110,1,O2_surto_06-08mai
-35.0,0.11766295568427895,5.001655744768396,C119,inteira,2024-05-08 1200UT,70,1,O2_surto_06-08mai
-30.0,0.13622050788001563,5.000352481785869,C119,inteira,2024-05-08 1200UT,61,1,O2_surto_06-08mai
-25.0,0.15196953137171215,5.000094877025909,C119,inteira,2024-05-08 1200UT,50,1,O2_surto_06-08mai
-20.0,0.16638675099015818,5.0000293626548,C119,inteira,2024-05-08 1200UT,38,1,O2_surto_06-08mai
-15.0,0.17264757542861808,5.0000169560542815,C119,inteira,2024-05-08 1200UT,32,1,O2_surto_06-08mai
-65.0,0.04826120035432695,5.537847256848455,C120,inteira,2024-05-08 1200UT,8,1,O2_surto_06-08mai
-60.0,0.04349265287484653,5.799975805984642,C120,inteira,2024-05-08 1200UT,254,1,O2_surto_06-08mai
-55.0,0.04235820931037593,5.879278675822012,C120,inteira,2024-05-08 1200UT,419,1,O2_surto_06-08mai
-50.0,0.04568597589508159,5.666331971941452,C120,inteira,2024-05-08 1200UT,341,1,O2_surto_06-08mai
-45.0,0.0574470886505401,5.250058608986764,C120,inteira,2024-05-08 1200UT,320,1,O2_surto_06-08mai
-40.0,0.08173022487571074,5.033052684825618,C120,inteira,2024-05-08 1200UT,180,1,O2_surto_06-08mai
-35.0,0.09507537803096615,5.010870650800209,C120,inteira,2024-05-08 1200UT,96,1,O2_surto_06-08mai
-30.0,0.10592816279518315,5.004400096626269,C120,inteira,2024-05-08 1200UT,60,1,O2_surto_06-08mai
-25.0,0.12048767511582419,5.0013077564921975,C120,inteira,2024-05-08 1200UT,35,1,O2_surto_06-08mai
-20.0,0.12624212244330882,5.000809592528088,C120,inteira,2024-05-08 1200UT,25,1,O2_surto_06-08mai
-15.0,0.14187465618606246,5.0002200423271805,C120,inteira,2024-05-08 1200UT,9,1,O2_surto_06-08mai
-60.0,0.0369522209825741,6.379674665830413,C121,inteira,2024-05-08 1200UT,260,1,O2_surto_06-08mai
-55.0,0.029956701857837706,7.471451527155979,C121,inteira,2024-05-08 1200UT,1014,1,O2_surto_06-08mai
-50.0,0.025794971955288216,8.495989258888091,C121,inteira,2024-05-08 1200UT,811,1,O2_surto_06-08mai
-45.0,0.02627840366462231,8.357955334243655,C121,inteira,2024-05-08 1200UT,270,1,O2_surto_06-08mai
-60.0,0.04512906475647519,5.699107585397622,C122,inteira,2024-05-08 1200UT,44,1,O2_surto_06-08mai
-55.0,0.043355803457232577,5.80913764052667,C122,inteira,2024-05-08 1200UT,279,1,O2_surto_06-08mai
-50.0,0.04351412453283618,5.79853265438945,C122,inteira,2024-05-08 1200UT,342,1,O2_surto_06-08mai
-45.0,0.052571776794485325,5.375393103146045,C122,inteira,2024-05-08 1200UT,234,1,O2_surto_06-08mai
-40.0,0.06542773798621189,5.128591557685808,C122,inteira,2024-05-08 1200UT,125,1,O2_surto_06-08mai
-35.0,0.08834744503343778,5.019044096444283,C122,inteira,2024-05-08 1200UT,40,1,O2_surto_06-08mai
-30.0,0.10510552982669774,5.004712219525082,C122,inteira,2024-05-08 1200UT,8,1,O2_surto_06-08mai
-70.0,0.03158451131534783,7.157941530243699,C114,frente,2024-05-08 1200UT,5,1,O2_surto_06-08mai
-65.0,0.03235993162826188,7.0229086726234335,C114,frente,2024-05-08 1200UT,433,1,O2_surto_06-08mai
-60.0,0.031110122821603498,7.2449589713760805,C114,frente,2024-05-08 1200UT,182,1,O2_surto_06-08mai
-55.0,0.03419636767419404,6.73585748102406,C114,frente,2024-05-08 1200UT,444,1,O2_surto_06-08mai
-50.0,0.03372256742558181,6.805763493179704,C114,frente,2024-05-08 1200UT,468,1,O2_surto_06-08mai
-45.0,0.029003996550760056,7.675664254868611,C114,frente,2024-05-08 1200UT,37,1,O2_surto_06-08mai
-70.0,0.03653120924181177,6.428935762030386,C114,traseira,2024-05-08 1200UT,191,1,O2_surto_06-08mai
-65.0,0.031004904592663328,7.264739687937876,C114,traseira,2024-05-08 1200UT,300,1,O2_surto_06-08mai
-60.0,0.0281999838363506,7.86108263954365,C114,traseira,2024-05-08 1200UT,168,1,O2_surto_06-08mai
-55.0,0.033801434302509786,6.793989503461982,C114,traseira,2024-05-08 1200UT,126,1,O2_surto_06-08mai
-50.0,0.047510887727938336,5.572327864382547,C114,traseira,2024-05-08 1200UT,185,1,O2_surto_06-08mai
-45.0,0.04764992291726854,5.565756220371453,C114,traseira,2024-05-08 1200UT,276,1,O2_surto_06-08mai
-40.0,0.041364089996103394,5.955223324674232,C114,traseira,2024-05-08 1200UT,325,1,O2_surto_06-08mai
-35.0,0.04225658137697935,5.886771140742255,C114,traseira,2024-05-08 1200UT,342,1,O2_surto_06-08mai
-30.0,0.049187606628559755,5.497694450098549,C114,traseira,2024-05-08 1200UT,192,1,O2_surto_06-08mai
-25.0,0.05657799582132553,5.268841393199895,C114,traseira,2024-05-08 1200UT,62,1,O2_surto_06-08mai
-20.0,0.06016025493506921,5.19949154968662,C114,traseira,2024-05-08 1200UT,26,1,O2_surto_06-08mai
-15.0,0.0673024104446201,5.110029248189509,C114,traseira,2024-05-08 1200UT,18,1,O2_surto_06-08mai
-65.0,0.023098071367905072,9.376976113877319,C109,frente,2024-05-08 1300UT,65,1,O2_surto_06-08mai
-60.0,0.026791747675658138,8.217329787937443,C109,frente,2024-05-08 1300UT,492,1,O2_surto_06-08mai
-55.0,0.026903836332342307,8.187417477168466,C109,frente,2024-05-08 1300UT,439,1,O2_surto_06-08mai
-50.0,0.021226826307119504,10.11560253132826,C109,frente,2024-05-08 1300UT,97,1,O2_surto_06-08mai
-45.0,0.019923841936331323,10.71469750368892,C109,frente,2024-05-08 1300UT,52,1,O2_surto_06-08mai
-40.0,0.0294448304300135,7.579154191659082,C109,frente,2024-05-08 1300UT,69,1,O2_surto_06-08mai
-35.0,0.03586660291327792,6.510308305110434,C109,frente,2024-05-08 1300UT,143,1,O2_surto_06-08mai
-30.0,0.04502809261705477,5.703882619944428,C109,frente,2024-05-08 1300UT,137,1,O2_surto_06-08mai
-25.0,0.05127572257665996,5.418884231877406,C109,frente,2024-05-08 1300UT,88,1,O2_surto_06-08mai
-20.0,0.053958769823578265,5.335189611803919,C109,frente,2024-05-08 1300UT,86,1,O2_surto_06-08mai
-15.0,0.046086526496010694,5.644457440943823,C109,frente,2024-05-08 1300UT,71,1,O2_surto_06-08mai
-60.0,0.028280795809235492,7.841876000232354,C109,traseira,2024-05-08 1300UT,597,1,O2_surto_06-08mai
-55.0,0.030147295910840997,7.432507753234864,C109,traseira,2024-05-08 1300UT,671,1,O2_surto_06-08mai
-50.0,0.031188865163428656,7.230275866362038,C109,traseira,2024-05-08 1300UT,201,1,O2_surto_06-08mai
-45.0,0.033083199156974955,6.9045849647719315,C109,traseira,2024-05-08 1300UT,121,1,O2_surto_06-08mai
-40.0,0.03812056854205884,6.2519177882202115,C109,traseira,2024-05-08 1300UT,76,1,O2_surto_06-08mai
-35.0,0.046745520891052605,5.610020514170692,C109,traseira,2024-05-08 1300UT,71,1,O2_surto_06-08mai
-30.0,0.04513033298362086,5.698057911742323,C109,traseira,2024-05-08 1300UT,44,1,O2_surto_06-08mai
-25.0,0.06904643369960417,5.095114667084498,C109,traseira,2024-05-08 1300UT,27,1,O2_surto_06-08mai
-20.0,0.05544963801321538,5.295466001123167,C109,traseira,2024-05-08 1300UT,18,1,O2_surto_06-08mai
-15.0,0.055485983923463975,5.294453373718985,C109,traseira,2024-05-08 1300UT,9,1,O2_surto_06-08mai
-60.0,0.023778449429765758,9.13571376551584,C119,frente,2024-05-08 1300UT,13,1,O2_surto_06-08mai
-55.0,0.02127542087356955,10.095196780903306,C119,frente,2024-05-08 1300UT,50,1,O2_surto_06-08mai
-50.0,0.019060422810687268,11.12775722366211,C119,frente,2024-05-08 1300UT,21,1,O2_surto_06-08mai
-45.0,0.018320880776494228,11.517961075772273,C119,frente,2024-05-08 1300UT,16,1,O2_surto_06-08mai
-40.0,0.0333465061957142,6.882908877789145,C119,frente,2024-05-08 1300UT,12,1,O2_surto_06-08mai
-35.0,0.08337896402042652,5.0288923219012585,C119,frente,2024-05-08 1300UT,28,1,O2_surto_06-08mai
-30.0,0.12682093145771162,5.000771481053536,C119,frente,2024-05-08 1300UT,18,1,O2_surto_06-08mai
-25.0,0.17593715793069298,5.000012874879819,C119,frente,2024-05-08 1300UT,9,1,O2_surto_06-08mai
-20.0,0.16709101438054594,5.000026908890699,C119,frente,2024-05-08 1300UT,7,1,O2_surto_06-08mai
-60.0,0.02445354756503475,8.909469750986926,C119,traseira,2024-05-08 1300UT,17,1,O2_surto_06-08mai
-55.0,0.02687420542841374,8.195330337385618,C119,traseira,2024-05-08 1300UT,94,1,O2_surto_06-08mai
-50.0,0.019144275737160658,11.085087482760581,C119,traseira,2024-05-08 1300UT,28,1,O2_surto_06-08mai
-45.0,0.018123005615334878,11.626398965112104,C119,traseira,2024-05-08 1300UT,26,1,O2_surto_06-08mai
-40.0,0.020670591639186497,10.361385156894887,C119,traseira,2024-05-08 1300UT,18,1,O2_surto_06-08mai
-35.0,0.0284998306707686,7.790474051777631,C119,traseira,2024-05-08 1300UT,13,1,O2_surto_06-08mai
-30.0,0.03855774709212787,6.206896019662172,C119,traseira,2024-05-08 1300UT,7,1,O2_surto_06-08mai
-20.0,0.04157956781799409,5.981380301473219,C119,traseira,2024-05-08 1300UT,6,1,O2_surto_06-08mai
-70.0,0.02515961297402331,8.686077844195115,C104,frente,2024-05-08 1300UT,2448,1,O2_surto_06-08mai
-65.0,0.023052292643078974,9.393705806018087,C104,frente,2024-05-08 1300UT,7936,1,O2_surto_06-08mai
-60.0,0.020059020797572213,10.63846753647255,C104,frente,2024-05-08 1300UT,6343,1,O2_surto_06-08mai
-55.0,0.02205729566501745,9.773546102243355,C104,frente,2024-05-08 1300UT,3392,1,O2_surto_06-08mai
-50.0,0.026055288234271456,8.420967350624652,C104,frente,2024-05-08 1300UT,1471,1,O2_surto_06-08mai
-45.0,0.034076849222680484,6.75323025501652,C104,frente,2024-05-08 1300UT,511,1,O2_surto_06-08mai
-40.0,0.05008960657286672,5.461655425044186,C104,frente,2024-05-08 1300UT,271,1,O2_surto_06-08mai
-35.0,0.06151503710576042,5.17816502833991,C104,frente,2024-05-08 1300UT,274,1,O2_surto_06-08mai
-30.0,0.0756165271439892,5.055013677871464,C104,frente,2024-05-08 1300UT,278,1,O2_surto_06-08mai
-25.0,0.08805488219464601,5.019512315124795,C104,frente,2024-05-08 1300UT,171,1,O2_surto_06-08mai
-20.0,0.09935554548263366,5.007610054635817,C104,frente,2024-05-08 1300UT,80,1,O2_surto_06-08mai
-15.0,0.10505942238009479,5.004730357569032,C104,frente,2024-05-08 1300UT,51,1,O2_surto_06-08mai
-70.0,0.024932750695452116,8.756426689665503,C104,traseira,2024-05-08 1300UT,861,1,O2_surto_06-08mai
-65.0,0.024745843503693566,8.815393314795815,C104,traseira,2024-05-08 1300UT,4069,1,O2_surto_06-08mai
-60.0,0.02555796577005855,8.56572322469863,C104,traseira,2024-05-08 1300UT,10158,1,O2_surto_06-08mai
-55.0,0.02372773068499394,9.153230608361298,C104,traseira,2024-05-08 1300UT,5435,1,O2_surto_06-08mai
-50.0,0.02521292959982982,8.669736697747208,C104,traseira,2024-05-08 1300UT,2239,1,O2_surto_06-08mai
-45.0,0.02732172059906127,8.078332265005802,C104,traseira,2024-05-08 1300UT,692,1,O2_surto_06-08mai
-40.0,0.03463687021700843,6.673289635154078,C104,traseira,2024-05-08 1300UT,475,1,O2_surto_06-08mai
-35.0,0.046622803976396086,5.616290840602932,C104,traseira,2024-05-08 1300UT,399,1,O2_surto_06-08mai
-30.0,0.04998920140255296,5.4655343460344135,C104,traseira,2024-05-08 1300UT,349,1,O2_surto_06-08mai
-25.0,0.06491452773013018,5.134210417739057,C104,traseira,2024-05-08 1300UT,306,1,O2_surto_06-08mai
-20.0,0.07439503749784773,5.060986444218715,C104,traseira,2024-05-08 1300UT,234,1,O2_surto_06-08mai
-15.0,0.07578467503292555,5.054247834499674,C104,traseira,2024-05-08 1300UT,189,1,O2_surto_06-08mai
-60.0,0.031091167266116205,7.248507754918641,C123,inteira,2024-05-08 1300UT,35,1,O2_surto_06-08mai
-55.0,0.027354255349948647,8.070037067223911,C123,inteira,2024-05-08 1300UT,44,1,O2_surto_06-08mai
-50.0,0.02284936203675158,9.468639217206766,C123,inteira,2024-05-08 1300UT,98,1,O2_surto_06-08mai
-45.0,0.025315797503606914,8.638432769898209,C123,inteira,2024-05-08 1300UT,90,1,O2_surto_06-08mai
-40.0,0.03100370806124692,7.264955344356867,C123,inteira,2024-05-08 1300UT,71,1,O2_surto_06-08mai
-35.0,0.03090032937498621,7.284551976908068,C123,inteira,2024-05-08 1300UT,45,1,O2_surto_06-08mai
-30.0,0.04203034446117878,5.90363358829667,C123,inteira,2024-05-08 1300UT,51,1,O2_surto_06-08mai
-25.0,0.044031867169979845,5.764812263469089,C123,inteira,2024-05-08 1300UT,31,1,O2_surto_06-08mai
-20.0,0.05871525826527999,5.22498066650565,C123,inteira,2024-05-08 1300UT,29,1,O2_surto_06-08mai
-15.0,0.0608495895543224,5.188384448282125,C123,inteira,2024-05-08 1300UT,42,1,O2_surto_06-08mai
-60.0,0.024480502045943736,8.900699073865866,C121,frente,2024-05-08 1300UT,442,1,O2_surto_06-08mai
-55.0,0.024953204378472156,8.75003081408595,C121,frente,2024-05-08 1300UT,488,1,O2_surto_06-08mai
-50.0,0.0192738972710512,11.01971114578155,C121,frente,2024-05-08 1300UT,379,1,O2_surto_06-08mai
-45.0,0.019718032238450294,10.800986727176573,C121,frente,2024-05-08 1300UT,169,1,O2_surto_06-08mai
-40.0,0.03148614000612045,7.1757041976040306,C121,frente,2024-05-08 1300UT,39,1,O2_surto_06-08mai
-35.0,0.03633575770699404,6.452400308181799,C121,frente,2024-05-08 1300UT,21,1,O2_surto_06-08mai
-60.0,0.0306632305935527,7.330142981912839,C121,traseira,2024-05-08 1300UT,462,1,O2_surto_06-08mai
-55.0,0.028857043307572123,7.708632168767,C121,traseira,2024-05-08 1300UT,671,1,O2_surto_06-08mai
-50.0,0.03080785917752382,7.302224394324117,C121,traseira,2024-05-08 1300UT,799,1,O2_surto_06-08mai
-45.0,0.047260308579512154,5.584404635756816,C121,traseira,2024-05-08 1300UT,345,1,O2_surto_06-08mai
-40.0,0.05732011913637349,5.2527184608015665,C121,traseira,2024-05-08 1300UT,169,1,O2_surto_06-08mai
-35.0,0.06625279075493447,5.1200474119578825,C121,traseira,2024-05-08 1300UT,95,1,O2_surto_06-08mai
-30.0,0.07612137635881937,5.052748706343982,C121,traseira,2024-05-08 1300UT,66,1,O2_surto_06-08mai
-25.0,0.07912168858859106,5.041182031394325,C121,traseira,2024-05-08 1300UT,48,1,O2_surto_06-08mai
-20.0,0.08519182525061347,5.0247716925783905,C121,traseira,2024-05-08 1300UT,28,1,O2_surto_06-08mai
-15.0,0.10387283506695298,5.005222013584814,C121,traseira,2024-05-08 1300UT,11,1,O2_surto_06-08mai
-60.0,0.02218103138813338,9.724577312715134,C124,inteira,2024-05-08 1300UT,63,1,O2_surto_06-08mai
-55.0,0.024170409391811472,9.002809938072255,C124,inteira,2024-05-08 1300UT,179,1,O2_surto_06-08mai
-50.0,0.027717944087036192,7.978347771730254,C124,inteira,2024-05-08 1300UT,229,1,O2_surto_06-08mai
-45.0,0.033815651144898005,6.791810305996141,C124,inteira,2024-05-08 1300UT,145,1,O2_surto_06-08mai
-40.0,0.047798785497507906,5.558760275464622,C124,inteira,2024-05-08 1300UT,61,1,O2_surto_06-08mai
-35.0,0.056602208059921125,5.268328784403511,C124,inteira,2024-05-08 1300UT,26,1,O2_surto_06-08mai
-30.0,0.061759870667211295,5.174564931324238,C124,inteira,2024-05-08 1300UT,13,1,O2_surto_06-08mai
-60.0,0.03274975141734672,6.958252029735144,C122,frente,2024-05-08 1300UT,124,1,O2_surto_06-08mai
-55.0,0.028496292182373782,7.791297235708641,C122,frente,2024-05-08 1300UT,296,1,O2_surto_06-08mai
-50.0,0.028943959774643355,7.689084657983262,C122,frente,2024-05-08 1300UT,50,1,O2_surto_06-08mai
-60.0,0.030650027843320157,7.332704664813175,C122,traseira,2024-05-08 1300UT,123,1,O2_surto_06-08mai
-55.0,0.03329758315265806,6.870861061547013,C122,traseira,2024-05-08 1300UT,393,1,O2_surto_06-08mai
-50.0,0.04420825222362176,5.753652692609813,C122,traseira,2024-05-08 1300UT,273,1,O2_surto_06-08mai
-45.0,0.059202553229849235,5.216027682275811,C122,traseira,2024-05-08 1300UT,123,1,O2_surto_06-08mai
-40.0,0.0682308597765825,5.101806133547395,C122,traseira,2024-05-08 1300UT,52,1,O2_surto_06-08mai
-35.0,0.07420836416581558,5.061863003143058,C122,traseira,2024-05-08 1300UT,11,1,O2_surto_06-08mai
-60.0,0.024873854885369626,8.774908489498392,C125,inteira,2024-05-08 1300UT,93,1,O2_surto_06-08mai
-55.0,0.022315063268289546,9.67210059132395,C125,inteira,2024-05-08 1300UT,633,1,O2_surto_06-08mai
-50.0,0.02060891149438355,10.385921235424009,C125,inteira,2024-05-08 1300UT,366,1,O2_surto_06-08mai
-45.0,0.031853526134149386,7.110103230044729,C125,inteira,2024-05-08 1300UT,5,1,O2_surto_06-08mai
-60.0,0.034712667087949414,6.662753768046253,C126,inteira,2024-05-08 1300UT,53,1,O2_surto_06-08mai
-55.0,0.032775416180852376,6.954512642452276,C126,inteira,2024-05-08 1300UT,132,1,O2_surto_06-08mai
-50.0,0.03434317255557755,6.714748350354248,C126,inteira,2024-05-08 1300UT,251,1,O2_surto_06-08mai
-45.0,0.048882139354645006,5.510525735031493,C126,inteira,2024-05-08 1300UT,143,1,O2_surto_06-08mai
-40.0,0.060895378038170446,5.1876048378082515,C126,inteira,2024-05-08 1300UT,101,1,O2_surto_06-08mai
-35.0,0.07230774302355852,5.072524642965224,C126,inteira,2024-05-08 1300UT,84,1,O2_surto_06-08mai
-30.0,0.08881762733181561,5.018310665720489,C126,inteira,2024-05-08 1300UT,87,1,O2_surto_06-08mai
-25.0,0.09108520421040786,5.015158228643438,C126,inteira,2024-05-08 1300UT,84,1,O2_surto_06-08mai
-20.0,0.09620734710467932,5.0098914795519995,C126,inteira,2024-05-08 1300UT,73,1,O2_surto_06-08mai
-15.0,0.0979621019189063,5.008545836176291,C126,inteira,2024-05-08 1300UT,101,1,O2_surto_06-08mai
-65.0,0.02288943725952208,9.455153538708217,C114,frente,2024-05-08 1300UT,38,1,O2_surto_06-08mai
-60.0,0.02356698939001904,9.209238058403745,C114,frente,2024-05-08 1300UT,120,1,O2_surto_06-08mai
-55.0,0.02635557761795995,8.336422905955466,C114,frente,2024-05-08 1300UT,61,1,O2_surto_06-08mai
-50.0,0.029879891410623798,7.487321505210897,C114,frente,2024-05-08 1300UT,39,1,O2_surto_06-08mai
-45.0,0.03450571517400932,6.691678306898651,C114,frente,2024-05-08 1300UT,5,1,O2_surto_06-08mai
-70.0,0.01893030276183397,11.194564113008278,C114,traseira,2024-05-08 1300UT,23,1,O2_surto_06-08mai
-65.0,0.024417150730890402,8.92135116654751,C114,traseira,2024-05-08 1300UT,76,1,O2_surto_06-08mai
-60.0,0.02303724229180684,9.399256408850203,C114,traseira,2024-05-08 1300UT,46,1,O2_surto_06-08mai
-55.0,0.024973757760328556,8.743611928378261,C114,traseira,2024-05-08 1300UT,45,1,O2_surto_06-08mai
-50.0,0.023904827460084106,9.092514503964725,C114,traseira,2024-05-08 1300UT,68,1,O2_surto_06-08mai
-45.0,0.024409345794107945,8.923897531075482,C114,traseira,2024-05-08 1300UT,262,1,O2_surto_06-08mai
-40.0,0.027832037574978125,7.950184756950909,C114,traseira,2024-05-08 1300UT,278,1,O2_surto_06-08mai
-35.0,0.03604224491676566,6.488366163449042,C114,traseira,2024-05-08 1300UT,162,1,O2_surto_06-08mai
-30.0,0.0454929826663969,5.677135074205145,C114,traseira,2024-05-08 1300UT,141,1,O2_surto_06-08mai
-25.0,0.05505769774801035,5.305161002640992,C114,traseira,2024-05-08 1300UT,128,1,O2_surto_06-08mai
-20.0,0.05502381799254731,5.306042785164755,C114,traseira,2024-05-08 1300UT,36,1,O2_surto_06-08mai
-60.0,0.031407774662485496,7.189960488476017,C127,inteira,2024-05-08 1300UT,80,1,O2_surto_06-08mai
-55.0,0.031868648454682076,7.107445766738431,C127,inteira,2024-05-08 1300UT,399,1,O2_surto_06-08mai
-50.0,0.0317840467585208,7.122356513367526,C127,inteira,2024-05-08 1300UT,116,1,O2_surto_06-08mai
-45.0,0.059441801533299594,5.211763312294752,C127,inteira,2024-05-08 1300UT,35,1,O2_surto_06-08mai
-60.0,0.028444767217587683,7.803307902206082,C128,inteira,2024-05-08 1300UT,43,1,O2_surto_06-08mai
-55.0,0.02851397481472058,7.7871987694392875,C128,inteira,2024-05-08 1300UT,396,1,O2_surto_06-08mai
-50.0,0.042269802132802715,5.896806106668163,C128,inteira,2024-05-08 1300UT,90,1,O2_surto_06-08mai
-45.0,0.0620587945713256,5.170618432577392,C128,inteira,2024-05-08 1300UT,22,1,O2_surto_06-08mai
-40.0,0.07418918507772537,5.062113475355263,C128,inteira,2024-05-08 1300UT,6,1,O2_surto_06-08mai
-60.0,0.037007282844614665,6.373711132456675,C129,inteira,2024-05-08 1300UT,114,1,O2_surto_06-08mai
-55.0,0.03450360996757518,6.691978550180727,C129,inteira,2024-05-08 1300UT,284,1,O2_surto_06-08mai
-50.0,0.03189306184394204,7.103162633969592,C129,inteira,2024-05-08 1300UT,245,1,O2_surto_06-08mai
-45.0,0.030361861820902974,7.389400147498903,C129,inteira,2024-05-08 1300UT,192,1,O2_surto_06-08mai
-40.0,0.03730310393100777,6.339913939184966,C129,inteira,2024-05-08 1300UT,39,1,O2_surto_06-08mai
-60.0,0.03649115152109491,6.43371372482919,C130,inteira,2024-05-08 1300UT,57,1,O2_surto_06-08mai
-55.0,0.037932228474771144,6.271475887779634,C130,inteira,2024-05-08 1300UT,179,1,O2_surto_06-08mai
-50.0,0.043681793353071464,5.787452628460841,C130,inteira,2024-05-08 1300UT,165,1,O2_surto_06-08mai
-45.0,0.04484177220581874,5.714896881174477,C130,inteira,2024-05-08 1300UT,137,1,O2_surto_06-08mai
-40.0,0.03767891932211906,6.298603289336089,C130,inteira,2024-05-08 1300UT,234,1,O2_surto_06-08mai
-35.0,0.04989620656967002,5.469156051965692,C130,inteira,2024-05-08 1300UT,161,1,O2_surto_06-08mai
-30.0,0.07765390771390315,5.046542619029758,C130,inteira,2024-05-08 1300UT,118,1,O2_surto_06-08mai
-25.0,0.1419269729893575,5.000219085089419,C130,inteira,2024-05-08 1300UT,121,1,O2_surto_06-08mai
-20.0,0.10056056416450958,5.0068819748088975,C130,inteira,2024-05-08 1300UT,131,1,O2_surto_06-08mai
-15.0,0.1001496405251364,5.0071217201015985,C130,inteira,2024-05-08 1300UT,39,1,O2_surto_06-08mai
-60.0,0.013517895352407237,14.72506041957409,C131,inteira,2024-05-08 1300UT,35,1,O2_surto_06-08mai
-55.0,0.014354787109821025,14.069935225768354,C131,inteira,2024-05-08 1300UT,307,1,O2_surto_06-08mai
-50.0,0.023858017883114115,9.108381785146875,C131,inteira,2024-05-08 1300UT,53,1,O2_surto_06-08mai
-60.0,0.01558064867948065,13.189149052763435,C132,inteira,2024-05-08 1300UT,69,1,O2_surto_06-08mai
-55.0,0.015080844459682148,13.537432711603769,C132,inteira,2024-05-08 1300UT,419,1,O2_surto_06-08mai
-50.0,0.022610923407784936,9.558325955034675,C132,inteira,2024-05-08 1300UT,30,1,O2_surto_06-08mai
-60.0,0.025867701449366103,8.474864877940945,C133,inteira,2024-05-08 1400UT,59,1,O2_surto_06-08mai
-55.0,0.022827210253845945,9.47689560317121,C133,inteira,2024-05-08 1400UT,481,1,O2_surto_06-08mai
-50.0,0.01951133056399661,10.901775087771153,C133,inteira,2024-05-08 1400UT,181,1,O2_surto_06-08mai
-45.0,0.026950857528752096,8.17495609144839,C133,inteira,2024-05-08 1400UT,124,1,O2_surto_06-08mai
-40.0,0.02964412821274716,7.5369127457944955,C133,inteira,2024-05-08 1400UT,98,1,O2_surto_06-08mai
-35.0,0.03761639188962905,6.306689348207266,C133,inteira,2024-05-08 1400UT,66,1,O2_surto_06-08mai
-30.0,0.0445203045863591,5.734372110423163,C133,inteira,2024-05-08 1400UT,62,1,O2_surto_06-08mai
-25.0,0.05387247264386622,5.336912595264312,C133,inteira,2024-05-08 1400UT,56,1,O2_surto_06-08mai
-20.0,0.06559684092991219,5.126793794173068,C133,inteira,2024-05-08 1400UT,38,1,O2_surto_06-08mai
-15.0,0.08036890807513655,5.037023459255371,C133,inteira,2024-05-08 1400UT,40,1,O2_surto_06-08mai
-65.0,0.019126545076047993,11.09433300589863,C109,frente,2024-05-08 1400UT,32,1,O2_surto_06-08mai
-60.0,0.021247353682028344,10.106859187452297,C109,frente,2024-05-08 1400UT,205,1,O2_surto_06-08mai
-55.0,0.024497036938055466,8.895328362425209,C109,frente,2024-05-08 1400UT,626,1,O2_surto_06-08mai
-50.0,0.019390579476090575,10.961462034189474,C109,frente,2024-05-08 1400UT,206,1,O2_surto_06-08mai
-45.0,0.017761841123775622,11.82808295898781,C109,frente,2024-05-08 1400UT,93,1,O2_surto_06-08mai
