T_bin,refl39_med,re_proxy_med,celula,metade,quando,n,valido_re,onda
-40.0,0.03183487170887639,7.116670540732306,C34,traseira,2024-05-01 2000UT,14,1,O1_toros_01-04mai
-35.0,0.04437895536250304,5.743070854163496,C34,traseira,2024-05-01 2000UT,16,1,O1_toros_01-04mai
-30.0,0.0408854075275476,6.022719690424902,C34,traseira,2024-05-01 2000UT,16,1,O1_toros_01-04mai
-25.0,0.06851736055429274,5.099402037799484,C34,traseira,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-20.0,0.05674070040746939,5.265220342073654,C34,traseira,2024-05-01 2000UT,13,1,O1_toros_01-04mai
-15.0,0.08839474057000606,5.01896878645055,C34,traseira,2024-05-01 2000UT,14,1,O1_toros_01-04mai
-60.0,0.03506411453382847,6.614762419487247,C23,frente,2024-05-01 2000UT,31,1,O1_toros_01-04mai
-55.0,0.033302173466061125,6.870330278568707,C23,frente,2024-05-01 2000UT,38,1,O1_toros_01-04mai
-50.0,0.03333562744767218,6.8649391546098,C23,frente,2024-05-01 2000UT,17,1,O1_toros_01-04mai
-45.0,0.02604469433529879,8.424677206359888,C23,frente,2024-05-01 2000UT,12,1,O1_toros_01-04mai
-40.0,0.044914396038367166,5.710583400952196,C23,frente,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-35.0,0.05729921717570348,5.2531590370053,C23,frente,2024-05-01 2000UT,5,1,O1_toros_01-04mai
-30.0,0.0902811869400481,5.016208250709454,C23,frente,2024-05-01 2000UT,5,1,O1_toros_01-04mai
-20.0,0.13125348157265007,5.000539514994063,C23,frente,2024-05-01 2000UT,8,1,O1_toros_01-04mai
-15.0,0.16438521111539658,5.000033716096792,C23,frente,2024-05-01 2000UT,26,1,O1_toros_01-04mai
-60.0,0.033521242104412846,6.836314437202988,C23,traseira,2024-05-01 2000UT,35,1,O1_toros_01-04mai
-55.0,0.03480634069116907,6.651258473599551,C23,traseira,2024-05-01 2000UT,20,1,O1_toros_01-04mai
-50.0,0.04566846858025482,5.667375348245018,C23,traseira,2024-05-01 2000UT,10,1,O1_toros_01-04mai
-45.0,0.06682828813478797,5.114426037023857,C23,traseira,2024-05-01 2000UT,13,1,O1_toros_01-04mai
-40.0,0.08190675676706351,5.033125104605144,C23,traseira,2024-05-01 2000UT,10,1,O1_toros_01-04mai
-35.0,0.1077576248679426,5.004441029399446,C23,traseira,2024-05-01 2000UT,10,1,O1_toros_01-04mai
-30.0,0.07980315539274771,5.038810456636017,C23,traseira,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-25.0,0.1434779719414926,5.00027061150698,C23,traseira,2024-05-01 2000UT,10,1,O1_toros_01-04mai
-20.0,0.1405593077566349,5.0003620385476095,C23,traseira,2024-05-01 2000UT,12,1,O1_toros_01-04mai
-15.0,0.19350308249348103,5.000003165298761,C23,traseira,2024-05-01 2000UT,10,1,O1_toros_01-04mai
-60.0,0.032468313146441045,7.004737857767136,C40,frente,2024-05-01 2000UT,82,1,O1_toros_01-04mai
-55.0,0.02924542268928913,7.622370878970798,C40,frente,2024-05-01 2000UT,69,1,O1_toros_01-04mai
-50.0,0.027141269534559705,8.128471062572357,C40,frente,2024-05-01 2000UT,48,1,O1_toros_01-04mai
-45.0,0.026572601623783748,8.276624946847804,C40,frente,2024-05-01 2000UT,51,1,O1_toros_01-04mai
-40.0,0.05007777864726003,5.47261392088751,C40,frente,2024-05-01 2000UT,42,1,O1_toros_01-04mai
-35.0,0.07421602174621131,5.062944970314905,C40,frente,2024-05-01 2000UT,32,1,O1_toros_01-04mai
-30.0,0.087029866213707,5.021252272046752,C40,frente,2024-05-01 2000UT,25,1,O1_toros_01-04mai
-25.0,0.11862358645048328,5.001559874027558,C40,frente,2024-05-01 2000UT,14,1,O1_toros_01-04mai
-20.0,0.13376224978108353,5.000436384920821,C40,frente,2024-05-01 2000UT,18,1,O1_toros_01-04mai
-15.0,0.18027608170227444,5.000009287920631,C40,frente,2024-05-01 2000UT,10,1,O1_toros_01-04mai
-60.0,0.030973164095186835,7.271658701148134,C40,traseira,2024-05-01 2000UT,104,1,O1_toros_01-04mai
-55.0,0.028243694345378215,7.850689189627753,C40,traseira,2024-05-01 2000UT,60,1,O1_toros_01-04mai
-50.0,0.02922442216567319,7.626964160484498,C40,traseira,2024-05-01 2000UT,89,1,O1_toros_01-04mai
-45.0,0.040389197827904184,6.036066049349537,C40,traseira,2024-05-01 2000UT,75,1,O1_toros_01-04mai
-40.0,0.06950633589600996,5.091542033573244,C40,traseira,2024-05-01 2000UT,24,1,O1_toros_01-04mai
-35.0,0.09306214143623448,5.015854974948722,C40,traseira,2024-05-01 2000UT,28,1,O1_toros_01-04mai
-30.0,0.09737580197498633,5.00897373965465,C40,traseira,2024-05-01 2000UT,19,1,O1_toros_01-04mai
-25.0,0.1176219056842479,5.001660513989974,C40,traseira,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-20.0,0.11270123389825062,5.002503152751364,C40,traseira,2024-05-01 2000UT,12,1,O1_toros_01-04mai
-15.0,0.15770685860668204,5.00005881928177,C40,traseira,2024-05-01 2000UT,17,1,O1_toros_01-04mai
-60.0,0.022272415997959205,9.688734493164684,C39,frente,2024-05-01 2000UT,21,1,O1_toros_01-04mai
-55.0,0.025267449089094354,8.653110220801214,C39,frente,2024-05-01 2000UT,14,1,O1_toros_01-04mai
-50.0,0.028297095609945047,7.838328901313923,C39,frente,2024-05-01 2000UT,16,1,O1_toros_01-04mai
-45.0,0.024415723247543892,8.928955334299108,C39,frente,2024-05-01 2000UT,16,1,O1_toros_01-04mai
-40.0,0.03881465756611392,6.181331963473308,C39,frente,2024-05-01 2000UT,9,1,O1_toros_01-04mai
-35.0,0.0374955668292047,6.378954811109216,C39,frente,2024-05-01 2000UT,8,1,O1_toros_01-04mai
-30.0,0.040367410040734346,6.037948890336164,C39,frente,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-25.0,0.042771843046189376,5.849486803700369,C39,frente,2024-05-01 2000UT,9,1,O1_toros_01-04mai
-20.0,0.04992211615210679,5.46814417496306,C39,frente,2024-05-01 2000UT,17,1,O1_toros_01-04mai
-15.0,0.09446688670988529,5.011752821477728,C39,frente,2024-05-01 2000UT,12,1,O1_toros_01-04mai
-60.0,0.025930694204033482,8.477136400769233,C39,traseira,2024-05-01 2000UT,20,1,O1_toros_01-04mai
-55.0,0.02047946223571878,10.444334510848561,C39,traseira,2024-05-01 2000UT,17,1,O1_toros_01-04mai
-50.0,0.02299597793066992,9.41437335016567,C39,traseira,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-45.0,0.021216688263740506,10.12006180584882,C39,traseira,2024-05-01 2000UT,24,1,O1_toros_01-04mai
-40.0,0.03900891522216986,6.162362354201896,C39,traseira,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-35.0,0.02372431949619945,9.154411397324946,C39,traseira,2024-05-01 2000UT,5,1,O1_toros_01-04mai
-30.0,0.06876300742360242,5.097387906725503,C39,traseira,2024-05-01 2000UT,7,1,O1_toros_01-04mai
-20.0,0.10477596891080285,5.0059312840732115,C39,traseira,2024-05-01 2000UT,6,1,O1_toros_01-04mai
-15.0,0.08356419736434441,5.028368221203664,C39,traseira,2024-05-01 2000UT,7,1,O1_toros_01-04mai
-70.0,0.026164162294278134,8.39007267713492,C38,frente,2024-05-01 2000UT,56,1,O1_toros_01-04mai
-65.0,0.027517575073944936,8.028495996511028,C38,frente,2024-05-01 2000UT,183,1,O1_toros_01-04mai
-60.0,0.028590918750710802,7.769576871876815,C38,frente,2024-05-01 2000UT,96,1,O1_toros_01-04mai
-55.0,0.031973157124934634,7.089600507312716,C38,frente,2024-05-01 2000UT,52,1,O1_toros_01-04mai
-50.0,0.02770995597941229,7.980543037377342,C38,frente,2024-05-01 2000UT,46,1,O1_toros_01-04mai
-45.0,0.03926350362152603,6.17787355946052,C38,frente,2024-05-01 2000UT,34,1,O1_toros_01-04mai
-40.0,0.02588293359861292,8.474000837358677,C38,frente,2024-05-01 2000UT,52,1,O1_toros_01-04mai
-35.0,0.034390580480339536,6.707988664838416,C38,frente,2024-05-01 2000UT,38,1,O1_toros_01-04mai
-30.0,0.05044547311129796,5.4481657916947,C38,frente,2024-05-01 2000UT,33,1,O1_toros_01-04mai
-25.0,0.08112067544196978,5.03660579608532,C38,frente,2024-05-01 2000UT,30,1,O1_toros_01-04mai
-20.0,0.09048119384695727,5.016150065670941,C38,frente,2024-05-01 2000UT,22,1,O1_toros_01-04mai
-15.0,0.10538235268811603,5.004663369528112,C38,frente,2024-05-01 2000UT,24,1,O1_toros_01-04mai
-70.0,0.022317582030317692,9.671120035105282,C38,traseira,2024-05-01 2000UT,37,1,O1_toros_01-04mai
-65.0,0.026344815727611867,8.339485369615021,C38,traseira,2024-05-01 2000UT,122,1,O1_toros_01-04mai
-60.0,0.02242103588397917,9.631022678827925,C38,traseira,2024-05-01 2000UT,93,1,O1_toros_01-04mai
-55.0,0.026577000162824,8.275424136707594,C38,traseira,2024-05-01 2000UT,23,1,O1_toros_01-04mai
-50.0,0.04011553851999642,6.059964946597061,C38,traseira,2024-05-01 2000UT,13,1,O1_toros_01-04mai
-45.0,0.06616372765209978,5.122456045017561,C38,traseira,2024-05-01 2000UT,12,1,O1_toros_01-04mai
-40.0,0.08520889882900154,5.024734798333427,C38,traseira,2024-05-01 2000UT,9,1,O1_toros_01-04mai
-35.0,0.09927869115763,5.00793529282668,C38,traseira,2024-05-01 2000UT,6,1,O1_toros_01-04mai
-30.0,0.1284326829829843,5.000985986962489,C38,traseira,2024-05-01 2000UT,6,1,O1_toros_01-04mai
-25.0,0.10949705910774157,5.003268063916174,C38,traseira,2024-05-01 2000UT,17,1,O1_toros_01-04mai
-20.0,0.14438026484879055,5.000178576878831,C38,traseira,2024-05-01 2000UT,15,1,O1_toros_01-04mai
-15.0,0.11363363040885649,5.002626709354354,C38,traseira,2024-05-01 2000UT,14,1,O1_toros_01-04mai
-65.0,0.030234420837787636,7.415668082528136,C41,frente,2024-05-01 2000UT,10,1,O1_toros_01-04mai
-60.0,0.029094917042892424,7.655505195396763,C41,frente,2024-05-01 2000UT,32,1,O1_toros_01-04mai
-55.0,0.024559859444923574,8.874987464833978,C41,frente,2024-05-01 2000UT,15,1,O1_toros_01-04mai
-50.0,0.031386912218843516,7.204861484118586,C41,frente,2024-05-01 2000UT,16,1,O1_toros_01-04mai
-45.0,0.021412358116561194,10.037118564913314,C41,frente,2024-05-01 2000UT,13,1,O1_toros_01-04mai
-40.0,0.07110788381985317,5.08019699706278,C41,frente,2024-05-01 2000UT,12,1,O1_toros_01-04mai
-35.0,0.09197410406831467,5.0140756166992055,C41,frente,2024-05-01 2000UT,7,1,O1_toros_01-04mai
-30.0,0.11935853551056148,5.001436785080632,C41,frente,2024-05-01 2000UT,5,1,O1_toros_01-04mai
-25.0,0.10644629815291914,5.004704110568356,C41,frente,2024-05-01 2000UT,6,1,O1_toros_01-04mai
-65.0,0.025280695647343067,8.649071473404824,C41,traseira,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-60.0,0.021631518819588934,9.94618816370189,C41,traseira,2024-05-01 2000UT,22,1,O1_toros_01-04mai
-55.0,0.0354927667667959,6.558103907302309,C41,traseira,2024-05-01 2000UT,10,1,O1_toros_01-04mai
-45.0,0.06900275184416667,5.095461530113809,C41,traseira,2024-05-01 2000UT,7,1,O1_toros_01-04mai
-40.0,0.04460840517445904,6.689979391531029,C41,traseira,2024-05-01 2000UT,6,1,O1_toros_01-04mai
-35.0,0.06443951744102128,5.154685279434186,C41,traseira,2024-05-01 2000UT,6,1,O1_toros_01-04mai
-15.0,0.09376755581175625,5.012263779364591,C41,traseira,2024-05-01 2000UT,12,1,O1_toros_01-04mai
-70.0,0.035826399111710205,6.515376802188615,C48,inteira,2024-05-01 2000UT,151,1,O1_toros_01-04mai
-65.0,0.03403345567320931,6.759581640449351,C48,inteira,2024-05-01 2000UT,202,1,O1_toros_01-04mai
-60.0,0.032638452734966586,6.976497463480784,C48,inteira,2024-05-01 2000UT,261,1,O1_toros_01-04mai
-55.0,0.03446277045277883,6.697920361538076,C48,inteira,2024-05-01 2000UT,170,1,O1_toros_01-04mai
-50.0,0.04869677165422101,5.518528327565495,C48,inteira,2024-05-01 2000UT,100,1,O1_toros_01-04mai
-45.0,0.057145889112337145,5.256414489463059,C48,inteira,2024-05-01 2000UT,71,1,O1_toros_01-04mai
-40.0,0.06666870113326026,5.116042407259098,C48,inteira,2024-05-01 2000UT,74,1,O1_toros_01-04mai
-35.0,0.09356041729868808,5.012332705158686,C48,inteira,2024-05-01 2000UT,64,1,O1_toros_01-04mai
-30.0,0.12106366344075181,5.0012464681107,C48,inteira,2024-05-01 2000UT,63,1,O1_toros_01-04mai
-25.0,0.13384680511331049,5.000431976988724,C48,inteira,2024-05-01 2000UT,48,1,O1_toros_01-04mai
-20.0,0.13918708773579974,5.000276704929835,C48,inteira,2024-05-01 2000UT,34,1,O1_toros_01-04mai
-15.0,0.1801313488882426,5.000009077167539,C48,inteira,2024-05-01 2000UT,43,1,O1_toros_01-04mai
-60.0,0.038288562245503914,6.234275133346236,C49,inteira,2024-05-01 2000UT,59,1,O1_toros_01-04mai
-55.0,0.036739268333813586,6.404374049547736,C49,inteira,2024-05-01 2000UT,95,1,O1_toros_01-04mai
-50.0,0.028750447891443834,7.732849266766667,C49,inteira,2024-05-01 2000UT,66,1,O1_toros_01-04mai
-45.0,0.0371512596699675,6.356976517289414,C49,inteira,2024-05-01 2000UT,39,1,O1_toros_01-04mai
-40.0,0.07365302722996256,5.064793182628979,C49,inteira,2024-05-01 2000UT,29,1,O1_toros_01-04mai
-35.0,0.08274070880211763,5.030383314536525,C49,inteira,2024-05-01 2000UT,17,1,O1_toros_01-04mai
-30.0,0.1699597583932217,5.000021233340407,C49,inteira,2024-05-01 2000UT,8,1,O1_toros_01-04mai
-25.0,0.15806407411613552,5.000057094155921,C49,inteira,2024-05-01 2000UT,13,1,O1_toros_01-04mai
-20.0,0.17022751842858147,5.000024198919473,C49,inteira,2024-05-01 2000UT,18,1,O1_toros_01-04mai
-15.0,0.17179862020039086,5.0000181769854155,C49,inteira,2024-05-01 2000UT,17,1,O1_toros_01-04mai
-65.0,0.025249602079118888,8.6585389549165,C50,inteira,2024-05-01 2000UT,73,1,O1_toros_01-04mai
-60.0,0.02996075517702112,7.470616670322235,C50,inteira,2024-05-01 2000UT,87,1,O1_toros_01-04mai
-55.0,0.03162760409505689,7.150206119488853,C50,inteira,2024-05-01 2000UT,79,1,O1_toros_01-04mai
-50.0,0.03130731239151106,7.208369990127807,C50,inteira,2024-05-01 2000UT,43,1,O1_toros_01-04mai
-45.0,0.032881074704910355,6.936936929391207,C50,inteira,2024-05-01 2000UT,31,1,O1_toros_01-04mai
-40.0,0.038476844061390236,6.215093720306847,C50,inteira,2024-05-01 2000UT,24,1,O1_toros_01-04mai
-35.0,0.06180643911083352,5.17388880932375,C50,inteira,2024-05-01 2000UT,15,1,O1_toros_01-04mai
-30.0,0.06237971079772608,5.165776986037098,C50,inteira,2024-05-01 2000UT,13,1,O1_toros_01-04mai
-25.0,0.0795354700003717,5.041885987657553,C50,inteira,2024-05-01 2000UT,14,1,O1_toros_01-04mai
-20.0,0.08227236011375968,5.03159259163461,C50,inteira,2024-05-01 2000UT,23,1,O1_toros_01-04mai
-15.0,0.11474380632761744,5.002155937715453,C50,inteira,2024-05-01 2000UT,14,1,O1_toros_01-04mai
-70.0,0.035081992654849625,6.612358467524908,C35,traseira,2024-05-01 2000UT,925,1,O1_toros_01-04mai
-65.0,0.03283633734506638,6.944171527078947,C35,traseira,2024-05-01 2000UT,1299,1,O1_toros_01-04mai
-60.0,0.03210553887454595,7.06625090631991,C35,traseira,2024-05-01 2000UT,791,1,O1_toros_01-04mai
-55.0,0.03018916258349631,7.424035790213095,C35,traseira,2024-05-01 2000UT,793,1,O1_toros_01-04mai
-50.0,0.026999882989523088,8.162007569040082,C35,traseira,2024-05-01 2000UT,505,1,O1_toros_01-04mai
-45.0,0.026719681462968867,8.236942652190669,C35,traseira,2024-05-01 2000UT,392,1,O1_toros_01-04mai
-40.0,0.03199585902182588,7.085222984448409,C35,traseira,2024-05-01 2000UT,323,1,O1_toros_01-04mai
-35.0,0.046210727043578384,5.638662217657923,C35,traseira,2024-05-01 2000UT,220,1,O1_toros_01-04mai
-30.0,0.08076938466957997,5.035882825441429,C35,traseira,2024-05-01 2000UT,170,1,O1_toros_01-04mai
-25.0,0.1014170606773138,5.006408552242359,C35,traseira,2024-05-01 2000UT,198,1,O1_toros_01-04mai
-20.0,0.10635021500129738,5.004249535682029,C35,traseira,2024-05-01 2000UT,148,1,O1_toros_01-04mai
-15.0,0.11273439219209273,5.002495327487163,C35,traseira,2024-05-01 2000UT,129,1,O1_toros_01-04mai
-60.0,0.03136040363778636,7.198664188117499,C44,frente,2024-05-01 2000UT,42,1,O1_toros_01-04mai
-55.0,0.033535764923382554,6.834093409611399,C44,frente,2024-05-01 2000UT,103,1,O1_toros_01-04mai
-50.0,0.031135763129220926,7.240167084157879,C44,frente,2024-05-01 2000UT,73,1,O1_toros_01-04mai
-45.0,0.03529644852385042,6.5837994433690135,C44,frente,2024-05-01 2000UT,65,1,O1_toros_01-04mai
-40.0,0.07263309189822803,5.072712908864757,C44,frente,2024-05-01 2000UT,14,1,O1_toros_01-04mai
-35.0,0.09748639984166274,5.008893111340621,C44,frente,2024-05-01 2000UT,8,1,O1_toros_01-04mai
-30.0,0.11596249130275627,5.001906771921432,C44,frente,2024-05-01 2000UT,17,1,O1_toros_01-04mai
-25.0,0.1285314149927773,5.000668981689787,C44,frente,2024-05-01 2000UT,13,1,O1_toros_01-04mai
-20.0,0.12197552497673804,5.001155260176043,C44,frente,2024-05-01 2000UT,11,1,O1_toros_01-04mai
-15.0,0.14720011595983046,5.000141179426482,C44,frente,2024-05-01 2000UT,15,1,O1_toros_01-04mai
-60.0,0.032564046522468894,6.988790844279512,C44,traseira,2024-05-01 2000UT,39,1,O1_toros_01-04mai
-55.0,0.035575747390563704,6.5473623408407535,C44,traseira,2024-05-01 2000UT,47,1,O1_toros_01-04mai
-50.0,0.027006296365505545,8.160318091932488,C44,traseira,2024-05-01 2000UT,123,1,O1_toros_01-04mai
-45.0,0.022864337960408924,9.463065603521787,C44,traseira,2024-05-01 2000UT,163,1,O1_toros_01-04mai
-40.0,0.03172113479699551,7.133512071945969,C44,traseira,2024-05-01 2000UT,101,1,O1_toros_01-04mai
-35.0,0.03754912250512491,6.312723306855661,C44,traseira,2024-05-01 2000UT,59,1,O1_toros_01-04mai
-30.0,0.06744362741992446,5.108709484887914,C44,traseira,2024-05-01 2000UT,42,1,O1_toros_01-04mai
-25.0,0.09077289470235617,5.01555753004654,C44,traseira,2024-05-01 2000UT,31,1,O1_toros_01-04mai
-20.0,0.15204601109958682,5.000094274148844,C44,traseira,2024-05-01 2000UT,29,1,O1_toros_01-04mai
-15.0,0.14751820917610542,5.000137819236448,C44,traseira,2024-05-01 2000UT,20,1,O1_toros_01-04mai
-70.0,0.06481915939292661,5.135281263517955,C66,frente,2024-05-02 1100UT,4021,1,O1_toros_01-04mai
-65.0,0.06188789998977319,5.172712378953033,C66,frente,2024-05-02 1100UT,8118,1,O1_toros_01-04mai
-60.0,0.056962562114015694,5.26036187405408,C66,frente,2024-05-02 1100UT,8774,1,O1_toros_01-04mai
-55.0,0.0578021898094384,5.24276733403881,C66,frente,2024-05-02 1100UT,5534,1,O1_toros_01-04mai
-50.0,0.07169454710131311,5.076279716859538,C66,frente,2024-05-02 1100UT,2599,1,O1_toros_01-04mai
-45.0,0.07230426147501394,5.07250079575464,C66,frente,2024-05-02 1100UT,983,1,O1_toros_01-04mai
-40.0,0.09790410684273956,5.00858760010748,C66,frente,2024-05-02 1100UT,536,1,O1_toros_01-04mai
-35.0,0.1289860736251771,5.000644140477912,C66,frente,2024-05-02 1100UT,316,1,O1_toros_01-04mai
-30.0,0.14907009237125235,5.000120807726195,C66,frente,2024-05-02 1100UT,181,1,O1_toros_01-04mai
-25.0,0.1595664128213075,5.0000503930924145,C66,frente,2024-05-02 1100UT,134,1,O1_toros_01-04mai
-20.0,0.1872550075857718,5.000005013981573,C66,frente,2024-05-02 1100UT,88,1,O1_toros_01-04mai
-15.0,0.20687392324637519,5.000000977471968,C66,frente,2024-05-02 1100UT,41,1,O1_toros_01-04mai
-70.0,0.07118609075830304,5.07958415936316,C66,traseira,2024-05-02 1100UT,366,1,O1_toros_01-04mai
-65.0,0.07820807918223763,5.044330461898874,C66,traseira,2024-05-02 1100UT,394,1,O1_toros_01-04mai
-60.0,0.06325281508296186,5.154144039591206,C66,traseira,2024-05-02 1100UT,272,1,O1_toros_01-04mai
-55.0,0.05859074061472583,5.227351289886087,C66,traseira,2024-05-02 1100UT,212,1,O1_toros_01-04mai
-50.0,0.0842049720701189,5.026903347106268,C66,traseira,2024-05-02 1100UT,110,1,O1_toros_01-04mai
-45.0,0.11090617844234245,5.002906380396453,C66,traseira,2024-05-02 1100UT,86,1,O1_toros_01-04mai
-40.0,0.13748200893742474,5.000317308301603,C66,traseira,2024-05-02 1100UT,103,1,O1_toros_01-04mai
-35.0,0.1655326997585581,5.000030640304814,C66,traseira,2024-05-02 1100UT,109,1,O1_toros_01-04mai
-30.0,0.19444924777972608,5.0000027527597615,C66,traseira,2024-05-02 1100UT,123,1,O1_toros_01-04mai
-25.0,0.22143625814982976,5.000000290527,C66,traseira,2024-05-02 1100UT,136,1,O1_toros_01-04mai
-20.0,0.2419074565890579,5.000000052747085,C66,traseira,2024-05-02 1100UT,133,1,O1_toros_01-04mai
-15.0,0.26235520851953975,5.000000009597755,C66,traseira,2024-05-02 1100UT,85,1,O1_toros_01-04mai
-70.0,0.09111007733401034,5.015126470406396,C69,inteira,2024-05-02 1100UT,195,1,O1_toros_01-04mai
-65.0,0.08885905767955034,5.018247556622168,C69,inteira,2024-05-02 1100UT,495,1,O1_toros_01-04mai
-60.0,0.10245650408892168,5.00587620210804,C69,inteira,2024-05-02 1100UT,303,1,O1_toros_01-04mai
-55.0,0.10908256046457106,5.003382920158076,C69,inteira,2024-05-02 1100UT,363,1,O1_toros_01-04mai
-50.0,0.1049114183818747,5.004789061494958,C69,inteira,2024-05-02 1100UT,391,1,O1_toros_01-04mai
-45.0,0.11587189330068445,5.001921222211977,C69,inteira,2024-05-02 1100UT,423,1,O1_toros_01-04mai
-40.0,0.1700211688882493,5.000021079011594,C69,inteira,2024-05-02 1100UT,280,1,O1_toros_01-04mai
-35.0,0.19348671787115362,5.000002982657804,C69,inteira,2024-05-02 1100UT,163,1,O1_toros_01-04mai
-30.0,0.21432853523975692,5.00000052630037,C69,inteira,2024-05-02 1100UT,112,1,O1_toros_01-04mai
-25.0,0.24116834566613624,5.0000000560980515,C69,inteira,2024-05-02 1100UT,111,1,O1_toros_01-04mai
-20.0,0.26035659414357626,5.000000011337761,C69,inteira,2024-05-02 1100UT,112,1,O1_toros_01-04mai
-15.0,0.2683335972749241,5.000000005831826,C69,inteira,2024-05-02 1100UT,77,1,O1_toros_01-04mai
-65.0,0.0715848065868919,5.07698049759117,C70,inteira,2024-05-02 1100UT,461,1,O1_toros_01-04mai
-60.0,0.05783257661015837,5.242153367752437,C70,inteira,2024-05-02 1100UT,2373,1,O1_toros_01-04mai
-55.0,0.05401464674398815,5.332863431231001,C70,inteira,2024-05-02 1100UT,2652,1,O1_toros_01-04mai
-50.0,0.04811354621502701,5.544294508377383,C70,inteira,2024-05-02 1100UT,853,1,O1_toros_01-04mai
-45.0,0.06358219575605908,5.149972682883096,C70,inteira,2024-05-02 1100UT,144,1,O1_toros_01-04mai
-60.0,0.05864115615718819,5.22686170543048,C4,frente,2024-05-02 1100UT,18,1,O1_toros_01-04mai
-55.0,0.05243862917777388,5.379580576021069,C4,frente,2024-05-02 1100UT,67,1,O1_toros_01-04mai
-50.0,0.06391370458909372,5.145918558233086,C4,frente,2024-05-02 1100UT,14,1,O1_toros_01-04mai
-60.0,0.05700055919599868,5.259538761392077,C4,traseira,2024-05-02 1100UT,23,1,O1_toros_01-04mai
-55.0,0.055791113409658866,5.2870605616897475,C4,traseira,2024-05-02 1100UT,67,1,O1_toros_01-04mai
-50.0,0.06632739696145543,5.119308402332594,C4,traseira,2024-05-02 1100UT,10,1,O1_toros_01-04mai
-60.0,0.05322896852773054,5.355386270314819,C71,inteira,2024-05-02 1100UT,97,1,O1_toros_01-04mai
-55.0,0.0507231601949535,5.437914130964922,C71,inteira,2024-05-02 1100UT,720,1,O1_toros_01-04mai
-50.0,0.044612364405783665,5.7286952650340925,C71,inteira,2024-05-02 1100UT,169,1,O1_toros_01-04mai
-60.0,0.05943063770607307,5.211960514465748,C72,inteira,2024-05-02 1100UT,34,1,O1_toros_01-04mai
-55.0,0.06143674155995345,5.179329374740954,C72,inteira,2024-05-02 1100UT,357,1,O1_toros_01-04mai
-50.0,0.06907426021790755,5.094894363442974,C72,inteira,2024-05-02 1100UT,31,1,O1_toros_01-04mai
-60.0,0.04574284994752775,5.663181388275419,C73,inteira,2024-05-02 1100UT,528,1,O1_toros_01-04mai
-55.0,0.04596818816825049,5.650844215516676,C73,inteira,2024-05-02 1100UT,1619,1,O1_toros_01-04mai
-50.0,0.04237164594818312,5.878294681065817,C73,inteira,2024-05-02 1100UT,265,1,O1_toros_01-04mai
-60.0,0.03884849793591863,6.1780052638335405,C74,inteira,2024-05-02 1100UT,51,1,O1_toros_01-04mai
-55.0,0.039829786249896415,6.085508486435446,C74,inteira,2024-05-02 1100UT,958,1,O1_toros_01-04mai
-60.0,0.04424089048308155,5.751607382017642,C75,inteira,2024-05-02 1100UT,410,1,O1_toros_01-04mai
-55.0,0.038936546921697346,6.169393382884559,C75,inteira,2024-05-02 1100UT,1361,1,O1_toros_01-04mai
-50.0,0.04127898009019712,5.962022379886977,C75,inteira,2024-05-02 1100UT,392,1,O1_toros_01-04mai
-60.0,0.08296128214612555,5.029829936858126,C76,inteira,2024-05-02 1100UT,57,1,O1_toros_01-04mai
-55.0,0.0773658996874425,5.047550597439358,C76,inteira,2024-05-02 1100UT,107,1,O1_toros_01-04mai
-50.0,0.08130100852243317,5.034256235862308,C76,inteira,2024-05-02 1100UT,131,1,O1_toros_01-04mai
-45.0,0.09578659270502873,5.0102506709395005,C76,inteira,2024-05-02 1100UT,56,1,O1_toros_01-04mai
-40.0,0.1114833459527558,5.0027695194772885,C76,inteira,2024-05-02 1100UT,7,1,O1_toros_01-04mai
-60.0,0.059364681996098914,5.213177838582217,C58,frente,2024-05-02 1100UT,154,1,O1_toros_01-04mai
-55.0,0.0395341634847937,6.112582454327093,C58,frente,2024-05-02 1100UT,720,1,O1_toros_01-04mai
-50.0,0.04288014965851188,5.8418542131873465,C58,frente,2024-05-02 1100UT,161,1,O1_toros_01-04mai
-60.0,0.078036822161012,5.044964988212883,C58,traseira,2024-05-02 1100UT,167,1,O1_toros_01-04mai
-55.0,0.04541707027198229,5.681432234758367,C58,traseira,2024-05-02 1100UT,386,1,O1_toros_01-04mai
-50.0,0.045847857913934614,5.657460782411227,C58,traseira,2024-05-02 1100UT,118,1,O1_toros_01-04mai
-60.0,0.04098784821552877,5.985647478165486,C77,inteira,2024-05-02 1100UT,36,1,O1_toros_01-04mai
-55.0,0.03816726052551045,6.2468150476683535,C77,inteira,2024-05-02 1100UT,435,1,O1_toros_01-04mai
-50.0,0.035936339655164476,6.501556760711564,C77,inteira,2024-05-02 1100UT,21,1,O1_toros_01-04mai
-65.0,0.08377951795660338,5.027863738948896,C78,inteira,2024-05-02 1100UT,17,1,O1_toros_01-04mai
