datetime,Jx_muA_m2,Jy_muA_m2,Jz_pA_m2,J_horiz_mag,n_stations_active
2024-08-09 03:15:00,0.0007525515465279952,-0.0005580679794581197,2.2156618396322743,0.0009368957785571165,10
2024-08-09 03:30:00,0.0009405730323966701,-0.0004435346796111822,2.3246428937499393,0.0010399041500492542,10
2024-08-09 03:45:00,0.0009253085054479062,-0.00046270174651937213,2.381791005891341,0.0010345475999132738,10
2024-08-09 04:00:00,0.0009800861184700376,-0.00013808861443923086,2.4740355287974585,0.000989766267891269,10
2024-08-09 04:15:00,0.000702254101028169,-3.6070515379729093e-06,2.4272547381072975,0.0007022633645803257,10
2024-08-09 04:30:00,0.0004940814361923128,6.952725482212991e-05,2.3027624031784564,0.0004989494009946899,10
2024-08-09 04:45:00,0.0003229587613266868,4.3028164021537836e-05,2.4041729344185603,0.0003258124988651175,10
2024-08-09 05:00:00,0.00012354475320012356,0.00011212025598080595,2.324054850593741,0.0001668360208242839,10
2024-08-09 05:15:00,-4.639234944297929e-05,0.00018620694874297674,2.5422700500526827,0.00019189913456555522,10
2024-08-09 05:30:00,-0.00016016039189994857,0.00016816390677495166,2.574910059761341,0.00023222930623708916,10
2024-08-09 05:45:00,-0.00022481027992193376,0.00032576852342481265,2.5456552106409234,0.00039580903578993867,10
2024-08-09 06:00:00,-0.00033235146907535456,0.00021163273138638324,2.4743225004496243,0.00039401257846749944,10
2024-08-09 06:15:00,-0.00030474167745639526,0.00019706534435554268,2.7786261739047307,0.0003629080323234886,10
2024-08-09 06:30:00,-0.00038867893116436967,0.00018239905895076674,2.9211245928935536,0.0004293491914947577,10
2024-08-09 06:45:00,-0.00043045096295498715,0.00026462445819943654,2.7366793516455266,0.0005052861915649596,10
2024-08-09 07:00:00,-0.000544058819419709,0.0005888225985067384,2.578861009320614,0.0008016932402737316,10
2024-08-09 07:15:00,-0.0005995348947395974,0.0007538279206226191,2.662454531874331,0.0009631711290942238,10
2024-08-09 07:30:00,-0.0006412976466351802,0.0009677421046211151,2.9915737610544846,0.0011609424846375145,10
2024-08-09 07:45:00,-0.0006832722741651823,0.0008800838087730777,3.641293932303663,0.0011141851332284898,10
2024-08-09 08:00:00,-0.0007883727004922161,0.0011558370246302417,4.116301886138979,0.001399103549558602,10
2024-08-09 08:15:00,-0.001011235130023287,0.001659189533031255,4.525692614859839,0.0019430662352873326,10
2024-08-09 08:30:00,-0.0011867923554808287,0.0017898803671687923,5.058779370030293,0.002147591167751447,10
2024-08-09 08:45:00,-0.0014350206033087076,0.0021276139499340325,5.861435324419092,0.002566325242808164,10
2024-08-09 09:00:00,-0.0017820142686894508,0.0023523508741704713,6.102087838817306,0.0029511234282936015,10
2024-08-09 09:15:00,-0.002012239759863522,0.0027592305673024833,5.918374564708674,0.003415034725257122,10
2024-08-09 09:30:00,-0.002354370146582724,0.0030900441262992815,5.512669003282269,0.0038847691681226887,10
2024-08-09 09:45:00,-0.002606145053389055,0.0032474005159208582,4.449727693209836,0.004163844635683144,10
2024-08-09 10:00:00,-0.00304484777311819,0.0037994306796848734,3.1679311758133175,0.004868959996877512,10
2024-08-09 10:15:00,-0.00339278651908828,0.003978680617117846,1.1692923617357422,0.0052288526291277716,10
2024-08-09 10:30:00,-0.003276138269261781,0.002586744760975483,-0.5690641359146754,0.004174246089745511,10
2024-08-09 10:45:00,-0.0030758723059106053,0.0022953226271180895,-3.508811988611289,0.003837902604916924,10
2024-08-09 11:00:00,-0.003142869963099211,0.0021439406239165543,-7.1765250367971465,0.0038044859053268866,10
2024-08-09 11:15:00,-0.0031830613683695567,0.001665473228138463,-9.563203952635007,0.0035924477377482647,10
2024-08-09 11:30:00,-0.0030199043267473812,0.0012132414265380864,-11.666683418717817,0.0032545010219349637,10
2024-08-09 11:45:00,-0.0026694716757467477,0.001029380902018439,-14.371905672098759,0.002861066945923224,10
2024-08-09 12:00:00,-0.0021924976565754137,0.00042901998147088237,-16.807768562295895,0.002234077912381293,10
2024-08-09 12:15:00,-0.00189119949063528,-0.00014530758158138002,-19.4501699708584,0.001896773525396264,10
2024-08-09 12:30:00,-0.0012922637969056626,0.00012598623044746766,-20.610028169352496,0.0012983906388508051,10
2024-08-09 12:45:00,-0.0007068297380221274,0.0012589887326132656,-23.9463619885543,0.0014438354848803191,10
2024-08-09 13:00:00,-0.00019472186226277084,0.0017775627344579358,-25.441518287591524,0.00178819626399807,10
2024-08-09 13:15:00,0.0010978457878886802,0.0029561973990961613,-26.75465218760422,0.003153469269932375,10
2024-08-09 13:30:00,0.000580634988064221,0.002257494987231758,-27.3718188642053,0.0023309698854212706,10
2024-08-09 13:45:00,0.0003174726528902219,0.002190939455961612,-26.0888734825914,0.002213821263115548,10
2024-08-09 14:00:00,0.00030158562587129006,0.003116522629918589,-26.0964178767844,0.0031310808345564726,10
2024-08-09 14:15:00,-0.0002477096408279414,0.004087478459768536,-26.854254640286257,0.00409497743891598,10
2024-08-09 14:30:00,-0.0009044705808867625,0.0040151576115035024,-26.758362572021284,0.004115769390636962,10
2024-08-09 14:45:00,-0.0013143525809308913,0.004511607806668053,-27.23374179463394,0.004699162447520602,10
2024-08-09 15:00:00,-0.0014553459330255026,0.005266496862728182,-27.224391819531583,0.005463883325062831,10
2024-08-09 15:15:00,-0.0017705177027327274,0.005472320555635407,-26.133949349169797,0.005751610661312166,10
